split,image_path,image_name,image_stem,image_ext,exists,label_path,label_exists,width_px,height_px,channels,megapixels,aspect_ratio_image,file_size_kb,image_ok,image_error,box_count,has_objects,audit_errors
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-16-img-2.jpg,WSSV-16-img-2.jpg,WSSV-16-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-16-img-2.txt,True,2048,2048,3,4.194304,1.0,200.98828125,True,,1,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-16-img-3.jpg,WSSV-16-img-3.jpg,WSSV-16-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-16-img-3.txt,True,2048,2048,3,4.194304,1.0,186.1787109375,True,,5,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-17-img-1.jpg,WSSV-17-img-1.jpg,WSSV-17-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-17-img-1.txt,True,2048,2048,3,4.194304,1.0,180.9111328125,True,,4,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-17-img-2.jpg,WSSV-17-img-2.jpg,WSSV-17-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-17-img-2.txt,True,2048,2048,3,4.194304,1.0,166.0595703125,True,,1,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-17-img-3.jpg,WSSV-17-img-3.jpg,WSSV-17-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-17-img-3.txt,True,2048,2048,3,4.194304,1.0,161.9111328125,True,,6,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-18-img-1.jpg,WSSV-18-img-1.jpg,WSSV-18-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-18-img-1.txt,True,2048,2048,3,4.194304,1.0,176.5068359375,True,,5,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-18-img-2.jpg,WSSV-18-img-2.jpg,WSSV-18-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-18-img-2.txt,True,2048,2048,3,4.194304,1.0,168.6806640625,True,,5,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-18-img-3.jpg,WSSV-18-img-3.jpg,WSSV-18-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-18-img-3.txt,True,2048,2048,3,4.194304,1.0,168.00390625,True,,2,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-19-img-1.jpg,WSSV-19-img-1.jpg,WSSV-19-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-19-img-1.txt,True,2048,2048,3,4.194304,1.0,158.3251953125,True,,10,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-19-img-2.jpg,WSSV-19-img-2.jpg,WSSV-19-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-19-img-2.txt,True,2048,2048,3,4.194304,1.0,156.2294921875,True,,10,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-19-img-3.jpg,WSSV-19-img-3.jpg,WSSV-19-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-19-img-3.txt,True,2048,2048,3,4.194304,1.0,161.6328125,True,,11,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-2-img-2.jpg,WSSV-2-img-2.jpg,WSSV-2-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-2-img-2.txt,True,2048,2048,3,4.194304,1.0,633.1181640625,True,,4,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-2-img-3.jpg,WSSV-2-img-3.jpg,WSSV-2-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-2-img-3.txt,True,2048,2048,3,4.194304,1.0,638.931640625,True,,4,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-20-img-1.jpg,WSSV-20-img-1.jpg,WSSV-20-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-20-img-1.txt,True,2048,2048,3,4.194304,1.0,163.2998046875,True,,7,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-20-img-2.jpg,WSSV-20-img-2.jpg,WSSV-20-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-20-img-2.txt,True,2048,2048,3,4.194304,1.0,152.681640625,True,,10,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-20-img-3.jpg,WSSV-20-img-3.jpg,WSSV-20-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-20-img-3.txt,True,2048,2048,3,4.194304,1.0,162.7431640625,True,,4,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-21-img-1.jpg,WSSV-21-img-1.jpg,WSSV-21-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-21-img-1.txt,True,2048,2048,3,4.194304,1.0,153.8427734375,True,,6,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-21-img-2.jpg,WSSV-21-img-2.jpg,WSSV-21-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-21-img-2.txt,True,2048,2048,3,4.194304,1.0,165.833984375,True,,2,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-21-img-3.jpg,WSSV-21-img-3.jpg,WSSV-21-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-21-img-3.txt,True,2048,2048,3,4.194304,1.0,160.001953125,True,,3,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-22-img-2.jpg,WSSV-22-img-2.jpg,WSSV-22-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-22-img-2.txt,True,2048,2048,3,4.194304,1.0,160.33203125,True,,7,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-23-img-1.jpg,WSSV-23-img-1.jpg,WSSV-23-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-23-img-1.txt,True,2048,2048,3,4.194304,1.0,157.5654296875,True,,7,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-23-img-2.jpg,WSSV-23-img-2.jpg,WSSV-23-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-23-img-2.txt,True,2048,2048,3,4.194304,1.0,159.4814453125,True,,15,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-24-img-2.jpg,WSSV-24-img-2.jpg,WSSV-24-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-24-img-2.txt,True,2048,2048,3,4.194304,1.0,157.2080078125,True,,10,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-24-img-3.jpg,WSSV-24-img-3.jpg,WSSV-24-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-24-img-3.txt,True,2048,2048,3,4.194304,1.0,157.2958984375,True,,23,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-25-img-1.jpg,WSSV-25-img-1.jpg,WSSV-25-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-25-img-1.txt,True,2048,2048,3,4.194304,1.0,168.6279296875,True,,5,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-25-img-3.jpg,WSSV-25-img-3.jpg,WSSV-25-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-25-img-3.txt,True,2048,2048,3,4.194304,1.0,179.7451171875,True,,3,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-26-img-2.jpg,WSSV-26-img-2.jpg,WSSV-26-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-26-img-2.txt,True,2048,2048,3,4.194304,1.0,193.6259765625,True,,6,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-26-img-3.jpg,WSSV-26-img-3.jpg,WSSV-26-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-26-img-3.txt,True,2048,2048,3,4.194304,1.0,189.8525390625,True,,8,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-27-img-1.jpg,WSSV-27-img-1.jpg,WSSV-27-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-27-img-1.txt,True,2048,2048,3,4.194304,1.0,207.544921875,True,,4,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-28-img-1.jpg,WSSV-28-img-1.jpg,WSSV-28-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-28-img-1.txt,True,2048,2048,3,4.194304,1.0,213.900390625,True,,7,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-28-img-2.jpg,WSSV-28-img-2.jpg,WSSV-28-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-28-img-2.txt,True,2048,2048,3,4.194304,1.0,182.3603515625,True,,4,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-29-img-1.jpg,WSSV-29-img-1.jpg,WSSV-29-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-29-img-1.txt,True,2048,2048,3,4.194304,1.0,199.54296875,True,,6,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-29-img-2.jpg,WSSV-29-img-2.jpg,WSSV-29-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-29-img-2.txt,True,2048,2048,3,4.194304,1.0,212.4541015625,True,,5,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-30-img-1.jpg,WSSV-30-img-1.jpg,WSSV-30-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-30-img-1.txt,True,2048,2048,3,4.194304,1.0,216.6201171875,True,,9,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-30-img-3.jpg,WSSV-30-img-3.jpg,WSSV-30-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-30-img-3.txt,True,2048,2048,3,4.194304,1.0,210.0458984375,True,,12,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-31-img-1.jpg,WSSV-31-img-1.jpg,WSSV-31-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-31-img-1.txt,True,2048,2048,3,4.194304,1.0,158.72265625,True,,20,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-31-img-2.jpg,WSSV-31-img-2.jpg,WSSV-31-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-31-img-2.txt,True,2048,2048,3,4.194304,1.0,150.845703125,True,,8,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-32-img-1.jpg,WSSV-32-img-1.jpg,WSSV-32-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-32-img-1.txt,True,2048,2048,3,4.194304,1.0,153.900390625,True,,17,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-33-img-1.jpg,WSSV-33-img-1.jpg,WSSV-33-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-33-img-1.txt,True,2048,2048,3,4.194304,1.0,159.6572265625,True,,18,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-34-img-1.jpg,WSSV-34-img-1.jpg,WSSV-34-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-34-img-1.txt,True,2048,2048,3,4.194304,1.0,144.328125,True,,8,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-34-img-2.jpg,WSSV-34-img-2.jpg,WSSV-34-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-34-img-2.txt,True,2048,2048,3,4.194304,1.0,161.6318359375,True,,12,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-35-img-1.jpg,WSSV-35-img-1.jpg,WSSV-35-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-35-img-1.txt,True,2048,2048,3,4.194304,1.0,179.4189453125,True,,11,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-35-img-2.jpg,WSSV-35-img-2.jpg,WSSV-35-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-35-img-2.txt,True,2048,2048,3,4.194304,1.0,192.240234375,True,,40,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-35-img-3.jpg,WSSV-35-img-3.jpg,WSSV-35-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-35-img-3.txt,True,2048,2048,3,4.194304,1.0,161.9521484375,True,,6,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-36-img-1.jpg,WSSV-36-img-1.jpg,WSSV-36-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-36-img-1.txt,True,2048,2048,3,4.194304,1.0,164.3251953125,True,,28,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-36-img-2.jpg,WSSV-36-img-2.jpg,WSSV-36-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-36-img-2.txt,True,2048,2048,3,4.194304,1.0,164.666015625,True,,21,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-37-img-1.jpg,WSSV-37-img-1.jpg,WSSV-37-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-37-img-1.txt,True,2048,2048,3,4.194304,1.0,142.41796875,True,,11,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-37-img-2.jpg,WSSV-37-img-2.jpg,WSSV-37-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-37-img-2.txt,True,2048,2048,3,4.194304,1.0,137.1689453125,True,,24,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-38-img-2.jpg,WSSV-38-img-2.jpg,WSSV-38-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-38-img-2.txt,True,2048,2048,3,4.194304,1.0,147.359375,True,,2,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-39-img-1.jpg,WSSV-39-img-1.jpg,WSSV-39-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-39-img-1.txt,True,2048,2048,3,4.194304,1.0,152.626953125,True,,3,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-39-img-3.jpg,WSSV-39-img-3.jpg,WSSV-39-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-39-img-3.txt,True,2048,2048,3,4.194304,1.0,142.43359375,True,,4,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-4-img-1.jpg,WSSV-4-img-1.jpg,WSSV-4-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-4-img-1.txt,True,2048,2048,3,4.194304,1.0,316.48828125,True,,3,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-4-img-2.jpg,WSSV-4-img-2.jpg,WSSV-4-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-4-img-2.txt,True,2048,2048,3,4.194304,1.0,256.6083984375,True,,3,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-4-img-3.jpg,WSSV-4-img-3.jpg,WSSV-4-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-4-img-3.txt,True,2048,2048,3,4.194304,1.0,267.1416015625,True,,3,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-40-img-1.jpg,WSSV-40-img-1.jpg,WSSV-40-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-40-img-1.txt,True,2048,2048,3,4.194304,1.0,166.18359375,True,,5,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-40-img-2.jpg,WSSV-40-img-2.jpg,WSSV-40-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-40-img-2.txt,True,2048,2048,3,4.194304,1.0,161.2451171875,True,,7,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-40-img-3.jpg,WSSV-40-img-3.jpg,WSSV-40-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-40-img-3.txt,True,2048,2048,3,4.194304,1.0,157.158203125,True,,5,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-41-img-1.jpg,WSSV-41-img-1.jpg,WSSV-41-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-41-img-1.txt,True,2048,2048,3,4.194304,1.0,149.5205078125,True,,2,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-41-img-2.jpg,WSSV-41-img-2.jpg,WSSV-41-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-41-img-2.txt,True,2048,2048,3,4.194304,1.0,151.6533203125,True,,3,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-41-img-3.jpg,WSSV-41-img-3.jpg,WSSV-41-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-41-img-3.txt,True,2048,2048,3,4.194304,1.0,151.462890625,True,,4,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-42-img-1.jpg,WSSV-42-img-1.jpg,WSSV-42-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-42-img-1.txt,True,2048,2048,3,4.194304,1.0,152.5673828125,True,,4,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-42-img-2.jpg,WSSV-42-img-2.jpg,WSSV-42-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-42-img-2.txt,True,2048,2048,3,4.194304,1.0,145.958984375,True,,4,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-42-img-3.jpg,WSSV-42-img-3.jpg,WSSV-42-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-42-img-3.txt,True,2048,2048,3,4.194304,1.0,144.951171875,True,,5,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-43-img-1.jpg,WSSV-43-img-1.jpg,WSSV-43-img-1,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-43-img-1.txt,True,2048,2048,3,4.194304,1.0,150.951171875,True,,4,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-43-img-2.jpg,WSSV-43-img-2.jpg,WSSV-43-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-43-img-2.txt,True,2048,2048,3,4.194304,1.0,140.93359375,True,,3,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-43-img-3.jpg,WSSV-43-img-3.jpg,WSSV-43-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-43-img-3.txt,True,2048,2048,3,4.194304,1.0,147.3876953125,True,,6,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-44-img-2.jpg,WSSV-44-img-2.jpg,WSSV-44-img-2,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-44-img-2.txt,True,2048,2048,3,4.194304,1.0,161.9921875,True,,3,True,
train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-44-img-3.jpg,WSSV-44-img-3.jpg,WSSV-44-img-3,.jpg,True,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-44-img-3.txt,True,2048,2048,3,4.194304,1.0,151.0068359375,True,,3,True,
