Index,source_dataset,original_class,source_path,filename,suffix,bytes,width,height,mode,sha256,class_name,split,label,materialized_path
17,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/16.105721_6.jpg_no_bg.png,16.105721_6.jpg_no_bg.png,.png,275662,640,360,RGBA,97ed13a560c7b56d57d300625ed0051ef37d1103c044020b031acdb854ad1266,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/97ed13a560c7_sdb_00058.png
18,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/160704_tôm.jpg_no_bg.png,160704_tôm.jpg_no_bg.png,.png,202270,640,360,RGBA,ec5b34fa11ceeb1a62643546c391d385311cddd45ae6353bcb816fe6280220b3,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/ec5b34fa11ce_sdb_00059.png
19,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/19.0619WEB_tpwd_1557846179.jpg_no_bg.png,19.0619WEB_tpwd_1557846179.jpg_no_bg.png,.png,139384,933,268,RGBA,074a4e063417362a9c26e46fa084b01720545b067d4975911929caf5715d7e78,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/074a4e063417_sdb_00060.png
20,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/19.benh+den+mang.jpg_no_bg.png,19.benh+den+mang.jpg_no_bg.png,.png,119404,613,215,RGBA,cddccca091f361e06af82dfa50c99126522b5233593b444ace948bc6abf748c8,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/cddccca091f3_sdb_00061.png
21,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/2.benh-den-mang-tren-tom-va-cach-phong-ngua.jpg_no_bg.png,2.benh-den-mang-tren-tom-va-cach-phong-ngua.jpg_no_bg.png,.png,216415,600,397,RGBA,88931097e4a1ca888c289ec41459b6c136780b470978fc593394429c525e2e9e,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/88931097e4a1_sdb_00062.png
22,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/20.a25.jpg_no_bg.png,20.a25.jpg_no_bg.png,.png,98853,446,228,RGBA,7ed6a7b87f4bcc51ee209f8581913a8bc02531a8c67637bc81e88125ca60a433,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/7ed6a7b87f4b_sdb_00063.png
24,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/2013-11-03T151424Z_1_CBRE9A216CS00_RTROPTP_2_USA-ATLANTIC-SHRIMP.jpg_no_bg.png,2013-11-03T151424Z_1_CBRE9A216CS00_RTROPTP_2_USA-ATLANTIC-SHRIMP.jpg_no_bg.png,.png,153526,450,338,RGBA,89a0ac6bf04c64de521b910d9e7a599359b7b25abc830d7bc636f27d5b1e29a0,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/89a0ac6bf04c_sdb_00064.png
25,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/2013-11-03T151424Z_1_CBRE9A216CU00_RTROPTP_2_USA-ATLANTIC-SHRIMP.jpg_no_bg.png,2013-11-03T151424Z_1_CBRE9A216CU00_RTROPTP_2_USA-ATLANTIC-SHRIMP.jpg_no_bg.png,.png,118319,450,338,RGBA,94409181eba59638579402702e4e6a68d6019297cf24a707aa748f30d558dc0e,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/94409181eba5_sdb_00065.png
26,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/2018-11-29-tom2.jpg,2018-11-29-tom2.jpg,.jpg,25617,375,250,RGB,5c2c93a07b465392343c651b1f2e50108c3f1ea1830f5564591195b12f2dcac2,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/5c2c93a07b46_sdb_00066.jpg
28,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/21.2019-07-04-KTKT-TS-nguyen-nhan-gay-den-mang-tom.jpg_no_bg.png,21.2019-07-04-KTKT-TS-nguyen-nhan-gay-den-mang-tom.jpg_no_bg.png,.png,194830,579,432,RGBA,81a2a0ec9acdd4575f7942c80c225aec068ec9cc733822d846972c3fb8f9535c,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/81a2a0ec9acd_sdb_00067.png
29,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/22.Black-Tiger-Shrimp-fish-20pcs.jpg,22.Black-Tiger-Shrimp-fish-20pcs.jpg,.jpg,34256,750,950,RGB,48d061398632b3c93927c045ed280f173974be13b8d135f4c522ce376b79e68c,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/48d061398632_sdb_00068.jpg
31,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/23.tom_su_benh_mang_4.jpg,23.tom_su_benh_mang_4.jpg,.jpg,251956,750,434,RGB,d2b8da2cac8120269acac7a85935b727948313e95b4870f36a7736ecf41458c9,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/d2b8da2cac81_sdb_00069.jpg
33,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/2a.png_no_bg.png,2a.png_no_bg.png,.png,247222,615,407,RGBA,52602bdac66f266fc562cca76eac242cf651c3d8f0454d49560fa5cac5e03cf2,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/52602bdac66f_sdb_00070.png
34,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/3.den-mang-tren-tom-do-nuoc-o-nhiem2.jpg_no_bg.png,3.den-mang-tren-tom-do-nuoc-o-nhiem2.jpg_no_bg.png,.png,312228,667,375,RGBA,9cdd05b7a52ba75dbbcda90f79db8314018ced2e2251c28225fdaaaba27c4c12,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/9cdd05b7a52b_sdb_00071.png
36,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/4.benh-den-mang-o-tom-su-01.jpg_no_bg.png,4.benh-den-mang-o-tom-su-01.jpg_no_bg.png,.png,123341,425,319,RGBA,e25ba4619a032929e55f2706d654e7aeac8be1861f52f0d188ad1a55763aed99,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/e25ba4619a03_sdb_00072.png
38,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/42.tiger_shrimp_7__40368.1367378810.450.450.jpg_no_bg.png,42.tiger_shrimp_7__40368.1367378810.450.450.jpg_no_bg.png,.png,122631,450,337,RGBA,3309837d7de6a76e904d4e7974d2efd577539891a2a8c9ddfa54e896ad5fe4cd,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/3309837d7de6_sdb_00073.png
40,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/5095592312_46bd55f1f9_z.jpg_no_bg.png,5095592312_46bd55f1f9_z.jpg_no_bg.png,.png,240422,612,408,RGBA,4ee8f0e39dd843b92a8b53c98173d8c858068765a660b0246847cbb6b21227b9,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/4ee8f0e39dd8_sdb_00074.png
42,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/55.benh-den-mang-o-tom.jpg_no_bg.png,55.benh-den-mang-o-tom.jpg_no_bg.png,.png,249488,550,310,RGBA,127e5907d26fa9e0aac11d96f3ec92903deb1d926b954b2c0c4e67afc004042b,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/127e5907d26f_sdb_00075.png
44,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/5805db9829160_1476778904.jpg_no_bg.png,5805db9829160_1476778904.jpg_no_bg.png,.png,154540,500,264,RGBA,057a0623451e5c3eb17c434718105c7068232d89ff9e6562dca635ed50c7b347,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/057a0623451e_sdb_00076.png
45,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/5c6d9c88cb7f6.image1.jpg_no_bg.png,5c6d9c88cb7f6.image1.jpg_no_bg.png,.png,144991,671,373,RGBA,cf1107a8d5b813e595892cb422b8776da58b851bec500d810fea14e454846693,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/cf1107a8d5b8_sdb_00077.png
48,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/5c6d9c88cb7f6.image4.jpg_no_bg.png,5c6d9c88cb7f6.image4.jpg_no_bg.png,.png,180191,650,385,RGBA,3875222167ac0321424796a89155dc23e46f15b2eddd4f111a7bb727514130a9,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/3875222167ac_sdb_00078.png
51,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/6.Vol8_No1_Histo_Sade_Fig5.jpg_no_bg.png,6.Vol8_No1_Histo_Sade_Fig5.jpg_no_bg.png,.png,132005,514,228,RGBA,0444d4cf2053bfe908f9a665adb3647aed463533e99d5c11b0406c2d94cc6d11,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/0444d4cf2053_sdb_00079.png
52,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/6.p-shrimp-black-gill-disease-benh-den-mang-tom-1.jpg_no_bg.png,6.p-shrimp-black-gill-disease-benh-den-mang-tom-1.jpg_no_bg.png,.png,86562,500,260,RGBA,9baed2a5d4605770468cbbd1452c3d217ae9a916392165b75e1368057f2599ee,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/9baed2a5d460_sdb_00080.png
54,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/600600p1660EDNmain734meca-summer-science-15_cropped.jpg_no_bg.png,600600p1660EDNmain734meca-summer-science-15_cropped.jpg_no_bg.png,.png,292376,600,355,RGBA,b534aaa93301f9b07c0f9b2abe49ae2f70a1403da807e778278c08c00eb9c08e,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/b534aaa93301_sdb_00081.png
55,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/62.thuoc-tri-benh-den-mang-nuoi-tom.jpg_no_bg.png,62.thuoc-tri-benh-den-mang-nuoi-tom.jpg_no_bg.png,.png,342059,517,483,RGBA,bf6b7dd9be2c8a671ac789bca3f1caecc5d5c26506bf5a31eed7af4022cde88f,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/bf6b7dd9be2c_sdb_00082.png
56,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/7.EP-3103096993.jpg_no_bg.png,7.EP-3103096993.jpg_no_bg.png,.png,238176,379,660,RGBA,5aed87ff55c92c5b36a34ec3632cc8cacece046c3fc6887c0876ceb133cfe46f,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/5aed87ff55c9_sdb_00083.png
57,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/7.tom-den-mang.jpg_no_bg.png,7.tom-den-mang.jpg_no_bg.png,.png,118289,400,176,RGBA,01f84bc77659cdf80af85e2bca288f6c7965a04655d396c1a3be9318516454ca,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/01f84bc77659_sdb_00084.png
58,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/7.tom-den-mang1.jpg_no_bg.png,7.tom-den-mang1.jpg_no_bg.png,.png,91761,400,139,RGBA,7f2bb54209ccbe9cb6e7febc8e8e818a8462dee971f90d140d3769a15857f0b5,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/7f2bb54209cc_sdb_00085.png
61,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/8.The-su-den-mang2.jpg_no_bg.png,8.The-su-den-mang2.jpg_no_bg.png,.png,68735,443,241,RGBA,39c8fd2929f0983aaaffeeda91f2d142efe9c72cfdb6408fcccdf97c6e3fb4c2,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/39c8fd2929f0_sdb_00086.png
62,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/8.The-su-den-mang3.jpg_no_bg.png,8.The-su-den-mang3.jpg_no_bg.png,.png,77768,458,245,RGBA,83b47b54c152c6c6e6b1db66a84b883fcea65befaf9da72e0d3db315c4a01cb1,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/83b47b54c152_sdb_00087.png
63,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/8.The-su-den-mang4.jpg,8.The-su-den-mang4.jpg,.jpg,57028,439,260,RGB,63a9dd9c55ad545e7f3e0d4b34c4d40f511be0037bfc81b708ad7b5162f12b8c,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/63a9dd9c55ad_sdb_00088.jpg
65,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/9.den-mang-tom.jpg_no_bg.png,9.den-mang-tom.jpg_no_bg.png,.png,134617,448,336,RGBA,2cee7343631bfff1b95eeaac74d4272c6d0fba271d5d0eb0f448efd7617f1091,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/2cee7343631b_sdb_00089.png
67,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/A-Georgia-white-shrimp-displays-symptoms-of-the-Black-Gill-condition-around-its-gills.png_no_bg.png,A-Georgia-white-shrimp-displays-symptoms-of-the-Black-Gill-condition-around-its-gills.png_no_bg.png,.png,240632,611,409,RGBA,6d76909abf44496ccdf59419f7e56995f64066ac46ba9278934613a20f3a9660,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/6d76909abf44_sdb_00090.png
68,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/AR-310209808.jpg_no_bg.png,AR-310209808.jpg_no_bg.png,.png,240800,577,433,RGBA,c5f555d620b9998de48173083fa0fc57cb67d6e956eaf506928571bb0c041259,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/c5f555d620b9_sdb_00091.png
69,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/AR-801250216.jpg_no_bg.png,AR-801250216.jpg_no_bg.png,.png,178768,577,433,RGBA,3e3d841bab51dccfb44e7334cc85ca46694edc663c8c08625d42048d42cd5a7c,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/3e3d841bab51_sdb_00092.png
70,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/Aspergilus-the.jpg_no_bg.png,Aspergilus-the.jpg_no_bg.png,.png,100644,475,229,RGBA,297f438a9304b05c4b21c2186900250aca81a769db793c867a3f6b629e97a573,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/297f438a9304_sdb_00093.png
72,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/Black-Gill1.jpg_no_bg.png,Black-Gill1.jpg_no_bg.png,.png,58537,106,346,RGBA,28c26d7110bdf98be411413fec4fb6a10083392a402a6f20473d606f41db5596,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/28c26d7110bd_sdb_00094.png
73,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/Images-of-L-vannamei-gills-A-Normal-gill-of-L-vannamei-B-Black-gill-of-diseased-L.jpg_no_bg.png,Images-of-L-vannamei-gills-A-Normal-gill-of-L-vannamei-B-Black-gill-of-diseased-L.jpg_no_bg.png,.png,126971,500,220,RGBA,855b366ec99c4a4b67afa402a02d7397a8b78b3a5f3e654c03bd965091727413,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/855b366ec99c_sdb_00095.png
74,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/aquatic_ShrimpDis2_img_17.jpg_no_bg.png,aquatic_ShrimpDis2_img_17.jpg_no_bg.png,.png,40159,613,142,RGBA,b640a2c6c622e9cdc2281ce41974ac7fe348711039b1f9afee5119483c8a384b,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/b640a2c6c622_sdb_00096.png
75,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/aquatic_ShrimpDis2_img_171.jpg_no_bg.png,aquatic_ShrimpDis2_img_171.jpg_no_bg.png,.png,31847,608,161,RGBA,11aaa9b703d6e8124b9006995195fca01870a70bc841aa16f4f0e4c4ea70bf73,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/11aaa9b703d6_sdb_00097.png
76,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/b71a5e59f626490f8a4858723a417182.jpg_no_bg.png,b71a5e59f626490f8a4858723a417182.jpg_no_bg.png,.png,549867,433,577,RGBA,b77e77c31f444b014ff368c0c07116ddea2a73ddaf0ca7e754bfb7f00f4e74f9,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/b77e77c31f44_sdb_00098.png
77,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/benh-den-mang-do-ky-sinh-trung-tren-tom.jpg_no_bg.png,benh-den-mang-do-ky-sinh-trung-tren-tom.jpg_no_bg.png,.png,318905,611,409,RGBA,5526ce4fb44ce32d04dade872ac9f6e0c13fbc097c612779911bd61d711ecb7b,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/5526ce4fb44c_sdb_00099.png
83,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/benh-do-ky-sinh-trung-tren-tom_1562033341.jpg_no_bg.png,benh-do-ky-sinh-trung-tren-tom_1562033341.jpg_no_bg.png,.png,194421,612,408,RGBA,14e078770e7d107183edd11ae867c45f7d1b12cac3f39bd3d3c87124d2c04b35,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/14e078770e7d_sdb_00100.png
88,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/den-mang-tren-tom-the1.jpg_no_bg.png,den-mang-tren-tom-the1.jpg_no_bg.png,.png,243251,1040,240,RGBA,b140e9bbc236c4d6068819462ec24e612116379fef2720a331a7031aabd068be,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/b140e9bbc236_sdb_00101.png
90,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/denmang2.jpg_no_bg.png,denmang2.jpg_no_bg.png,.png,179317,960,261,RGBA,fb25400c7ae4f2514064657bfdfa4ca830dd35f209b8bd8645c8a267b04297c8,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/fb25400c7ae4_sdb_00102.png
91,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/denmang3.jpg_no_bg.png,denmang3.jpg_no_bg.png,.png,138592,863,290,RGBA,8523bffe5b9530368405eb898bd0262b2474e9e33b3279869b7471dc21f6ffa8,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/8523bffe5b95_sdb_00103.png
94,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/download.jpg,download.jpg,.jpg,26322,289,66,RGB,0934deae24b5da9be3c5742d9d6eed7390b0febe0243a88e6a193f13069a8af6,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/0934deae24b5_sdb_00104.jpg
97,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/f02_487.jpg_no_bg.png,f02_487.jpg_no_bg.png,.png,15216,247,86,RGBA,5fb83ec9f101efacf75e9606db8359d32ade43d92a6974c9612ea6b5ad5ab168,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/5fb83ec9f101_sdb_00105.png
98,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/featuresimg_020717.jpg_no_bg.png,featuresimg_020717.jpg_no_bg.png,.png,332703,667,375,RGBA,7a79d263a3dd233be1f2ff862d69fd1607552cee577566f292cd47206a22e6c3,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/7a79d263a3dd_sdb_00106.png
99,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/featuresimg_0207171.jpg_no_bg.png,featuresimg_0207171.jpg_no_bg.png,.png,46933,467,136,RGBA,867f75eb9a66ef2d871a793a882aee93d314226f1650361cedbeeaebab449c71,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/867f75eb9a66_sdb_00107.png
100,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/featuresimg_0207173.jpg_no_bg.png,featuresimg_0207173.jpg_no_bg.png,.png,51631,470,109,RGBA,7755ee27da005b167ad802801850879d48a5799d5e6a1f487d9bc34832ec8c71,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/7755ee27da00_sdb_00108.png
101,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/featuresimg_0207174.jpg_no_bg.png,featuresimg_0207174.jpg_no_bg.png,.png,49837,247,212,RGBA,ffe8c95f76c43c4657b27e0c98890abeb85181a1c44cffec3b5a6ad6ca28a75e,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/ffe8c95f76c4_sdb_00109.png
104,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/image008.jpg_no_bg.png,image008.jpg_no_bg.png,.png,37907,323,228,RGBA,230370e8d3428882324bafe17a9d61d8e12b355ff9ff85a5dc7d8d169e80aed3,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/230370e8d342_sdb_00110.png
105,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/image011 (1).jpg_no_bg.png,image011 (1).jpg_no_bg.png,.png,70878,295,211,RGBA,2580cc9150225f0e09bb4e09de4cbe74e078f0149902697326113e489c59ef8f,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/2580cc915022_sdb_00111.png
107,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/image012.jpg_no_bg.png,image012.jpg_no_bg.png,.png,32927,294,68,RGBA,94dd6a439faefb1e5f39e0f46fceff14c2b0eb82a6655a9558dac85e8e01abe1,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/94dd6a439fae_sdb_00112.png
108,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/image0121.jpg,image0121.jpg,.jpg,26363,295,69,RGB,9da8423b69f04a305eada4d5a9750919d1d6ba225db262df4e56d5922d442c58,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/9da8423b69f0_sdb_00113.jpg
109,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/image026 (1).jpg_no_bg.png,image026 (1).jpg_no_bg.png,.png,70835,311,205,RGBA,b1cca49d7ae9201c8040db98970a319e6473fd96f118f928f9035781aabc24d8,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/b1cca49d7ae9_sdb_00114.png
111,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/image029.jpg_no_bg.png,image029.jpg_no_bg.png,.png,83683,359,208,RGBA,4c8b6c6753d5e9a1e6f9e50526f5f34d511ada0bd4e0c7ee4a2e041f4670bfe9,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/4c8b6c6753d5_sdb_00115.png
112,ShrimpDB,Den_Mang,/kaggle/input/datasets/vohoangtu/shrimpdb/Den_Mang/image0291.jpg_no_bg.png,image0291.jpg_no_bg.png,.png,42916,353,82,RGBA,6c772f29df97550961c0e683decb31066a7041ddb4fd2dfd16d57440c4cd5416,BG,train,1,/kaggle/working/cvio_shrimp_academic_study_seed42/experiments/shrimpdb3/prepared/train/01_BG/6c772f29df97_sdb_00116.png
