split,kind,path,size_bytes,sha256
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-73-img-3.txt,38,45f16b14cfe8a38a1911d01d7e85750e48be3cee8173b85619345ae29dfe9aa7
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-74-img-2.jpg,236415,3acfb2ebfac8bef30c880d6e8c2b1e1b652780deca04e1cbb8a06e940c848545
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-74-img-2.txt,38,68de987eafd013b0caa08c9e461717c507b5709ce037bc8fa2937a073cea31bd
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-75-img-2.jpg,214844,e537b041b56fc98b5cf8f74220501941204737c40b5bddf7f43c2df3c605ee2d
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-75-img-2.txt,684,fa77815390777751e02c5aad95b0dd707c10e99d3a09533109f59a5347a1f2b7
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-75-img-3.jpg,201894,da493fdb32fa0081c2a530b3e674b2caf3b84c5a1ed2bc0bd688eadcd6e81d43
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-75-img-3.txt,114,bb41a6396138f90fcb4423c1cb1ff2ebe1463d595aac3ad56b8f1811d9e4d45e
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-8-img-1.jpg,727628,7da290c88a112d0c2d1e4151b2af0f096f5476de5460e8cb545a222f5d5686cb
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-8-img-1.txt,38,71b928b7fe8cdef06e365c549e3504645836d27d0a118ad188acf0eb5b61c041
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-8-img-2.jpg,619169,ea11b2854cbdaf8e7aa6c4e0e2ec20148297ca80dda995d3843c0c2d641dfc4f
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-8-img-2.txt,76,28686d45bc0126b3aa57f25a1eea4df7e3ef47a19d10194e952bf94cb63d656e
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-9-img-2.jpg,941016,6bb7d9abaf7c41fa49c31ebbb1f55fc71fecf4a5c10cd4a261ca59d7165a77a9
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-9-img-2.txt,76,dfdb3cad894c3bdf58960f3c503c6846b365339f9b5f590b314a919ff3860b30
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-9-img-3.jpg,945137,eb03dbaf16c0eaaf0b0f44398637702f7646b1271c5627583e3220fc40ab2a90
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-9-img-3.txt,76,b1e20abaa29817532b5062dc24ccfced549dbb8e83b582c2ac88d634f297ec37
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-1-img-1.jpg,248891,8c9fa622a4f89e3ca4ab73a88519f044b291df8440c78d2b51c204b21ec0f2c0
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-1-img-1.txt,456,8bc59b3a9f1f4844e67fced12608a9ceba3bc92a7f5d75018c43c4ebec252d8a
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-1-img-2.jpg,217012,c70d49cb6eed107c45f2b473c3cb87f203782a2299696061a4defbafadcfb001
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-1-img-2.txt,152,776db53c9cf360dc3d29a190d52f5d4d0f79a112a2212ef0d34026298da5bc0e
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-1-img-3.jpg,296584,5f6eb8be15cd8686082e433743d91e4c5ba82e2daef25d600adcb277a82d4c61
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-1-img-3.txt,190,7b66494ea1f548dc21c75d5931fec3ee19ab40b7e86f5557cfe6e996491e8633
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-10-img-2.jpg,217948,dbae4e8d40598e7e43b5b1881f532030eedc035138411fe80650af88a3e612a7
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-10-img-2.txt,1026,43bdd02cc14b296ee62d6639312afd8d5bae0047acf95ad3f68153f246e7ff44
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-10-img-3.jpg,180716,1871c8129b2eb3829e5be83e6a70eb0f00c3fa891cfd913477645343e0d0089a
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-10-img-3.txt,342,421cd8eade25b1162c93fd7dd3973e4e16a689d3b40c2bb13b5c7867702cb1a2
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-100-img-1.jpg,254593,2d05634944a5d01c469f71841d16181fdd7eb7719ec3f8ef9bc52aa115ccc2e2
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-100-img-1.txt,228,ca7ac391b50f08bf937dc3632d6fbd542e90ba96f88089bd43cba5aa09e9a647
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-100-img-2.jpg,259617,011cc6d717abea7626fb8b8810b2912ab1d3212b11760eb883cdb9110bbb7450
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-100-img-2.txt,304,99aa6e131c55e7bde367eb90885d5600d360b44da876f4e87567c5bdc79608d5
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-100-img-3.jpg,172314,f7154cad96ac5352db6c47f838637e83288e0a46e46f69ad3c167e8ef1e76c1f
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-100-img-3.txt,342,373b1c8eb00fbcc3953cec6caa21be788d6b415d11675ec9a6b9954a31221ba3
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-101-img-1.jpg,218337,4523566b7f36349084e8b0e8f48143b02ceada019868088abafaf617780d3a0d
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-101-img-1.txt,266,d31de2a2815525671ce14ceb5ce1f28757da2f0e7e805ca466e4be1671b5c7dc
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-102-img-1.jpg,174469,55b12c3908b05a6e9543fb8f746b7c5b9f88211c5783e20c3edf66108e1a13b6
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-102-img-1.txt,380,1b642de7aa942684a3b19cefc4ce97ac78db133edeb76ba4eb318f5442a8948a
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-103-img-1.jpg,207725,2c42341708235ac25c413b0472fe63d753b498d593d161c2ff9c93d179233982
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-103-img-1.txt,304,05d0236ab82a94ceb20fe9a82086e9076427127ee920f23cfd84b06c1b88f6c3
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-103-img-2.jpg,250849,f28fc4f0162f268667ccc17b8822bc86bb1ad3545e1f6b6eb156a55f748bb2e9
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-103-img-2.txt,304,bde8d12f001aecb212bab6d2586e2d20ab735a69895f6ecf812a9fcf2228aa93
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-104-img-2.jpg,203892,e95d77e6c9d69122f429cbc2adb6bd30dde7a167d47a0fb22e8b95807301b668
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-104-img-2.txt,114,9f30fd697fd8eb92689ba27358a2c22287840fc371e63ed9e0cd754258e829b9
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-104-img-3.jpg,215472,b1e8062b74124ebd753efcdbfb7062867ad120eaa82d4ef7b82f997e640b4896
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-104-img-3.txt,76,14ace748ed82434e69721d4789371e6f73dfad35de6886a1af6267ccfcc81e69
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-105-img-1.jpg,210589,761fba8865779a64c0307424cbc96d0b29ccf99338c62db1a3e8faa6b6809ab0
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-105-img-1.txt,152,d2188201de79caf2ed9e6e947002b46d66c6347593487d2d622a42cca1e14cce
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-105-img-2.jpg,227983,be53652139ac26e82c1a9de719d2f106e55a6be65291d6f0f72e578e37ad7177
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-105-img-2.txt,304,2d3071e6492d033c2beeb1ced8e344662680fe68d955643b72589fc3e5273d2b
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-105-img-3.jpg,218284,035d8bc4fd062e40b919d609a7c9f82d55a648fd7787d8514734c4410c5334e5
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-105-img-3.txt,418,7e414b39e027db466bd44bf5612e993eed22b9b673d1cf4b80b6255ee8f0759b
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-106-img-1.jpg,207274,f03e4f75f1963be769c6fe63b9ff1c829b35373203d180a609755976356b6308
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-106-img-1.txt,418,7e9559fc8c0189b0a4c1f0937cdcc24fb43c004f1eece8464f246a87510ed361
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-106-img-3.jpg,228413,f8f3ca3c96d0b8814a2246585717253bbd718723118f8bfb262b57ea402973e4
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-106-img-3.txt,266,1e3e5c1a6fa0970660fffefe3eb3fe168ceaf30eb56b5a007c0cbde0b373b52c
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-107-img-2.jpg,211189,ba835affa006dfc39ad3f64b7d05d03f20a515d1d35ee262a265d556363c1b08
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-107-img-2.txt,114,9fd5e6234f71db4bcc7c993e282ee60f6967c2a796f23ddb2d608c860fd9c601
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-108-img-1.jpg,234833,6bfcf248bd2ef41ce9b0913b00328fe219ec65937598bd1cbaafdc2db6ca8009
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-108-img-1.txt,114,882b077542c0f8524942c282daa10d177ef39cdf75df48380d4952d645414690
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-108-img-2.jpg,218070,1a92543c21755bfca29a47d1974f6ee979d77702c92540633e997dc4acaddbe0
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-108-img-2.txt,228,0519d87f65ba2d4eed0ea5c64d6d57e4468a91abe2b3112b55f349d6b69439db
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-109-img-3.jpg,222393,eea5a05b63361fc94802fd4b61f3cf21aba6828c261a550b347749bafd3783b4
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-109-img-3.txt,190,d1a2d48649dd5039bf6dd73d1c994c3494da17b09a1802e6ce705b0a4f7ab31a
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-11-img-2.jpg,159735,0e3033ebe4a1cf2c509baaeef0ee9e55411fcd575bd23abc427b37b20e9d100e
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-11-img-2.txt,494,c77ca763df925077a452db8944c80f33144e39541c39af3e42d24dc45476bb5a
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-110-img-1.jpg,227618,81d3e41949de25d2126f294d7568512157c00804a91cbd0feb2e8007852b2b5f
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-110-img-1.txt,418,fdc802969eabebce17e5da3499cc7988cc037c398525ddeabe22d5bc8a13456d
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-111-img-1.jpg,177784,ca8d66afa27d10082d94ef614db12ae0488a60391d44bb46f3512fa7731779c6
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-111-img-1.txt,114,4f7c14fd093376f035f867d0494bd5d0d300f1123d40130c85b7cfd61d139b23
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-111-img-2.jpg,199852,ead46cd9fb5a3afe04a47f5e4895cc6d1fda6bb57d3b18149d5f8cd5c6873624
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-111-img-2.txt,114,9399a57063dd9f1c4f2a1e5e8eccf64f539b9505ae22a79f7fadf3575f52851e
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-111-img-3.jpg,205780,7a3046ad00ff898f6aeb5e92151e9605704adca74497a02cfe16113cb54b2a6a
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-111-img-3.txt,152,c5026aa15fd4dabdb3d8df21109a2c47251065397cfa643bc0673beaec824910
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-112-img-2.jpg,211839,3c284f5e685abd41e57dc6578cd362aa92194072828905d85e7cf52d6c75cab8
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-112-img-2.txt,76,ab916ee44534e7a2622c33721560b97ec3898247881e5cbaeaeb8fc17c98533a
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-112-img-3.jpg,159267,30eab005254e5cf4f729d0f86e3f4075e99d04f7d9cad8e2072ae60cc1aa158f
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-112-img-3.txt,152,6e06094d21dacfbb18c6f8b8c5a96bb165965d752af49cd412e7436b8b147d1a
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-113-img-1.jpg,200140,bc30d8c8f1e33b2ae0675588e86d36c0f3c2ad14ffa3d230f1d86dcac92eae89
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-113-img-1.txt,228,6b4b7e07d4c84b118291111403ac3148995ea1c93f64135530c6955e6b7abb3a
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-113-img-2.jpg,206831,7bdd1527dad39d7bece0d0d34d1471d70f3af620ff3cf4b64d75a47a121acf9e
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-113-img-2.txt,266,85ef37a65b18e1f69e287c9dda418f83203b64e01e2e6fda258f13f2667f0299
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-113-img-3.jpg,205476,0e9a7d1b1196811f70d23861243e11fde88449428d25387d31b35d2787506aff
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-113-img-3.txt,570,1550de2ad6606e7e4fea3dc08d94f7561a648d801da39ade4e520d033d206194
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-115-img-2.jpg,223661,0594970b0be9f3610be545c05b6acbafe5a64c407d776f92fce1ae911c9ad7f1
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-115-img-2.txt,646,1caba0bcbcf1277e56972270bd33687c163714c2a6a96a4c7a4fdf0c1c6cc7ba
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-115-img-3.jpg,222883,b584eab79297564b0c918283861492aed9aae38dbc6bbeddeb3bd54e9fb810e1
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-115-img-3.txt,266,7599bd6a3a998c5d870ab9fb15782a19ff155a8fd4ff51ab3d992121aebdca8a
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-116-img-1.jpg,233224,6df8c912cbf0db0b8f4d390a97239ae311dbc4d42926e0a2d50dccb30e2d1223
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-116-img-1.txt,190,58f247f60c56d66dfd702c3476c2c0fb587c4768a3b2e88794c5ac00796bb11d
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-117-img-1.jpg,200657,ce616879a203b2873e325ca0fc812aef142d430168ae836482c595da636f53c9
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-117-img-1.txt,152,3a1989d02a5b85fa0a9c138c5ce3e32326248534d72e86e0211259933b95dca6
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-117-img-2.jpg,201578,b45bc137822d9cce3eadb3d2b6547555bedeabb703c3c2ecd9a24cc2251488e9
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-117-img-2.txt,304,5aa5d83bec6843880a298612fc78f8329b78c82abef32022a4acfc90bd64a87f
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-118-img-1.jpg,218348,4abe0a3047ddecf6db57e006d134cf154b8eac4cc1074792e4fa49a9319908e2
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-118-img-1.txt,152,c3423dc33af5f69111ef4d0b9fb0e373bd3bb30b2208b6a94921731858227c80
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-118-img-2.jpg,206588,b33dee060eb754d37f2096b4c42e51c56fe612f2e6207296f6419bcb09f25537
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-118-img-2.txt,190,e6174a2f0348d91849ae8155a6e4727ee1d4a351d6ffe021df3d3aab2c4becf6
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-12-img-2.jpg,180351,d0cd6a86f4e3756b5f706e8f61bec9b9acd56f2690b5c056580e75dfe67f4b9f
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-12-img-2.txt,418,581c09e62c7a974220e03a815f58311a12104f08b4f69c329c01a52458c130d6
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-13-img-1.jpg,202178,2894f7c3b95ddb7e6cc2d659e7140cb7fad923189534cb5868ca201b19fcbcab
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-13-img-1.txt,380,d6164575586237fa74f5c1a624813287036bb520b00e5408ec4bb3553e6ea738
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-13-img-2.jpg,207904,eb6ad8cf5dff0591673b51c8e46839837ba43eec7f2cfd04c987c229ce50a48a
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-13-img-2.txt,152,0dfb710fee73733843e3ff969d1f3dc001a6fc6c43063e41299cf763c433bfaf
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-14-img-1.jpg,210363,d77ddbb1e5e47c078d62b95e76ffdae4d0c4c18b66dc73fecc09be59b7850d83
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-14-img-1.txt,114,f1bc7a915b47e620c682cd7160b4426d2a7637ffd6309e7c4685dcde519f4e06
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-14-img-3.jpg,189256,d687be4326bf74b119256235b6cf979872c0206fd9b339d36422989a53d21051
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-14-img-3.txt,114,3ea3a7a48a7239989fc04a2facd0992d9dc59156de81115d8b0180d23abf0223
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-15-img-1.jpg,205842,f258099f2506125b60c89cb0fd2f76a255fb5531ca9d2c5eca2a8a6f71504b31
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-15-img-1.txt,950,e680072a1dca5dc6538409c7ad4ed4c4c14d1f9b023466a7421a307e3bfd3d77
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-15-img-2.jpg,201570,ea49c96bebbb5b2b9efda41f4fbba0834cb22fe96622adfdf4a119425b68e4d7
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-15-img-2.txt,76,347663def2987b6499aeff57ada7708420f475b8414a67a4bd158cc75ed15203
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-16-img-1.jpg,212249,e501ff6ba71ea7e47a143228f80dd6ff8f722dab401a9db16a59843032c50bae
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-16-img-1.txt,76,e928af41476458871bef3426982f26dfb19dd33acd1e112368940a10265e4f1e
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-16-img-2.jpg,205812,82edf66b6cde561c4d27b61afd46de84531cc9f6fb3f8616ee02c2e4794fa670
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-16-img-2.txt,38,5861f4f318efdd2d416311715813475afca54510635b3bf031189f2980172341
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-16-img-3.jpg,190647,f3d5b0285db59ebbf49f089cb9e88592662da29d8df1940476c9d200ab096c9f
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-16-img-3.txt,190,9121c8b42da7ed08e2e2b57ca940d12412b8fee5868ba310065996750b740fc4
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-17-img-1.jpg,185253,863c7c1fb53bb3913f5144d412280e5b8af559206a46d69cbfe6514543cbfed0
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-17-img-1.txt,152,e175eac407480e960a648eee3b25dc3a4780edec0111eb6b88fad6b91bbe86e4
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-17-img-2.jpg,170045,e3f6686176517d2aeefaf73bed7ff43d249e5701243a2847a23f13f710648bea
train,label,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/WSSV-17-img-2.txt,38,4fde471139e750678c0a8ba575b96ae550325d8ab83c23419d29edc9da14e633
train,image,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/WSSV-17-img-3.jpg,165797,f0536908e7b3d66b038a74243e414134df026a00fddd59bda1ce262c978d281c
