aspect_ratio,canonical_class_set,derived_image_level_from_boxes,file_name,file_size_kb,height,image_path,label_path,n_boxes,source_class_set,source_group,stem,width
1.0,1,WSSV,WSSV-46-img-1.jpg,147.951171875,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-46-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-46-img-1.txt,13,0,WSSV,WSSV-46-img-1,2048
1.0,1,WSSV,WSSV-46-img-2.jpg,166.314453125,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-46-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-46-img-2.txt,5,0,WSSV,WSSV-46-img-2,2048
1.0,1,WSSV,WSSV-46-img-3.jpg,161.0166015625,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-46-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-46-img-3.txt,13,0,WSSV,WSSV-46-img-3,2048
1.0,1,WSSV,WSSV-47-img-1.jpg,241.783203125,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-47-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-47-img-1.txt,17,0,WSSV,WSSV-47-img-1,2048
1.0,1,WSSV,WSSV-47-img-2.jpg,218.423828125,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-47-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-47-img-2.txt,20,0,WSSV,WSSV-47-img-2,2048
1.0,1,WSSV,WSSV-47-img-3.jpg,169.4541015625,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-47-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-47-img-3.txt,13,0,WSSV,WSSV-47-img-3,2048
1.0,1,WSSV,WSSV-48-img-1.jpg,172.345703125,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-48-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-48-img-1.txt,18,0,WSSV,WSSV-48-img-1,2048
1.0,1,WSSV,WSSV-48-img-2.jpg,176.4755859375,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-48-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-48-img-2.txt,17,0,WSSV,WSSV-48-img-2,2048
1.0,1,WSSV,WSSV-48-img-3.jpg,175.76171875,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-48-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-48-img-3.txt,25,0,WSSV,WSSV-48-img-3,2048
1.0,1,WSSV,WSSV-49-img-1.jpg,158.607421875,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-49-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-49-img-1.txt,19,0,WSSV,WSSV-49-img-1,2048
1.0,1,WSSV,WSSV-49-img-2.jpg,159.185546875,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-49-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-49-img-2.txt,28,0,WSSV,WSSV-49-img-2,2048
1.0,1,WSSV,WSSV-49-img-3.jpg,195.3955078125,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-49-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-49-img-3.txt,13,0,WSSV,WSSV-49-img-3,2048
1.0,1,WSSV,WSSV-5-img-1.jpg,214.3291015625,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-5-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-5-img-1.txt,5,0,WSSV,WSSV-5-img-1,2048
1.0,1,WSSV,WSSV-5-img-2.jpg,197.529296875,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-5-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-5-img-2.txt,9,0,WSSV,WSSV-5-img-2,2048
1.0,1,WSSV,WSSV-5-img-3.jpg,200.484375,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-5-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-5-img-3.txt,7,0,WSSV,WSSV-5-img-3,2048
1.0,1,WSSV,WSSV-50-img-1.jpg,168.408203125,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-50-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-50-img-1.txt,32,0,WSSV,WSSV-50-img-1,2048
1.0,1,WSSV,WSSV-50-img-2.jpg,173.69921875,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-50-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-50-img-2.txt,9,0,WSSV,WSSV-50-img-2,2048
1.0,1,WSSV,WSSV-50-img-3.jpg,175.3359375,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-50-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-50-img-3.txt,7,0,WSSV,WSSV-50-img-3,2048
1.0,1,WSSV,WSSV-51-img-1.jpg,160.337890625,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-51-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-51-img-1.txt,18,0,WSSV,WSSV-51-img-1,2048
1.0,1,WSSV,WSSV-51-img-2.jpg,183.2431640625,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-51-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-51-img-2.txt,5,0,WSSV,WSSV-51-img-2,2048
1.0,1,WSSV,WSSV-51-img-3.jpg,174.8251953125,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-51-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-51-img-3.txt,11,0,WSSV,WSSV-51-img-3,2048
1.0,1,WSSV,WSSV-52-img-1.jpg,150.6591796875,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-52-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-52-img-1.txt,30,0,WSSV,WSSV-52-img-1,2048
1.0,1,WSSV,WSSV-52-img-2.jpg,187.1943359375,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-52-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-52-img-2.txt,6,0,WSSV,WSSV-52-img-2,2048
1.0,1,WSSV,WSSV-52-img-3.jpg,144.9736328125,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-52-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-52-img-3.txt,16,0,WSSV,WSSV-52-img-3,2048
1.0,1,WSSV,WSSV-53-img-1.jpg,148.1474609375,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-53-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-53-img-1.txt,16,0,WSSV,WSSV-53-img-1,2048
1.0,1,WSSV,WSSV-53-img-2.jpg,150.8876953125,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-53-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-53-img-2.txt,20,0,WSSV,WSSV-53-img-2,2048
1.0,1,WSSV,WSSV-53-img-3.jpg,155.994140625,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-53-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-53-img-3.txt,44,0,WSSV,WSSV-53-img-3,2048
1.0,1,WSSV,WSSV-54-img-1.jpg,132.224609375,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-54-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-54-img-1.txt,19,0,WSSV,WSSV-54-img-1,2048
1.0,1,WSSV,WSSV-54-img-2.jpg,158.4951171875,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-54-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-54-img-2.txt,16,0,WSSV,WSSV-54-img-2,2048
1.0,1,WSSV,WSSV-54-img-3.jpg,155.8369140625,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-54-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-54-img-3.txt,6,0,WSSV,WSSV-54-img-3,2048
1.0,1,WSSV,WSSV-55-img-1.jpg,157.2890625,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-55-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-55-img-1.txt,6,0,WSSV,WSSV-55-img-1,2048
1.0,1,WSSV,WSSV-55-img-2.jpg,168.6201171875,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-55-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-55-img-2.txt,5,0,WSSV,WSSV-55-img-2,2048
1.0,1,WSSV,WSSV-55-img-3.jpg,153.2724609375,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-55-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-55-img-3.txt,3,0,WSSV,WSSV-55-img-3,2048
1.0,1,WSSV,WSSV-56-img-1.jpg,140.212890625,2048,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-56-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-56-img-1.txt,8,0,WSSV,WSSV-56-img-1,2048
