dataset_key,specimen_key,images,splits,shrimp_id,disease_from_name,mask_instances,co_infection_images,example_images
ewu,shrimp::425,3,train,425,Shrimp,4,0,Shrimp_425-1-_jpg.rf.6af6eb9f970f770c835579fc40db0b45.jpg; Shrimp_425-2-_jpg.rf.f4db3ef70aed434cde708fcac2bcf775.jpg; Shrimp_425-3-_jpg.rf.2f40fe8720cc187b28d4f9bbfbfad7ea.jpg
ewu,shrimp::427,3,train,427,Shrimp,3,0,Shrimp_427-1-_jpg.rf.eacbea0a9aa7b96189bbbe2bdf49f2fc.jpg; Shrimp_427-2-_jpg.rf.bf77eac05177d6906a3d8423c36df8d3.jpg; Shrimp_427-3-_jpg.rf.0d62a3a522b72264f16c0f31326e85cc.jpg
ewu,shrimp::428,3,train,428,Shrimp,3,0,Shrimp_428-1-_jpg.rf.e83539429c7ea67e330dcf2620a2a63b.jpg; Shrimp_428-2-_jpg.rf.fb9ec320fbbfd55c12bfddd6892a88f4.jpg; Shrimp_428-3-_jpg.rf.9e4d7bc7dba13e1a3c093a85da7a95af.jpg
ewu,shrimp::429,3,train,429,Shrimp,6,0,Shrimp_429-1-_jpg.rf.7044bba0eac767002f1faaddd79e7c69.jpg; Shrimp_429-2-_jpg.rf.a695b8b1d39c919f07e8d9f5c590e85f.jpg; Shrimp_429-3-_jpg.rf.25a9bbd2ee4e918f0ea1b8ffd7abfb5c.jpg
ewu,shrimp::431,3,train,431,Shrimp,6,0,Shrimp_431-1-_jpg.rf.8ea0d496cbb3540e5087db20ac4099fb.jpg; Shrimp_431-2-_jpg.rf.67ce919cf1805e8cd09ad2fdc3baec8f.jpg; Shrimp_431-3-_jpg.rf.694e8f93c09394afcc1ebfb5c030578d.jpg
ewu,shrimp::432,3,train,432,Shrimp,5,0,Shrimp_432-1-_jpg.rf.dcd22d78ae0e7ebefeb940bc0af414f0.jpg; Shrimp_432-2-_jpg.rf.0dbf939a1ca1d6d9304ce63706f438c4.jpg; Shrimp_432-3-_jpg.rf.de70f1534ff69c1400c9210edd84725c.jpg
ewu,shrimp::434,3,train,434,Shrimp,7,0,Shrimp_434-1-_jpg.rf.35cf56ef2811ca7c8b957e264a550a9b.jpg; Shrimp_434-2-_jpg.rf.5bb36eb4586c4f639a3e28fbed2260e3.jpg; Shrimp_434-3-_jpg.rf.cf6e4ad749c3233ee02b8d60203ccf7a.jpg
ewu,shrimp::435,3,train,435,Shrimp,3,0,Shrimp_435-1-_jpg.rf.0f58e85874281a06c3af22148252dd9b.jpg; Shrimp_435-2-_jpg.rf.967ff79c0e16ce25bb241e3452291aea.jpg; Shrimp_435-3-_jpg.rf.831d0d38b6df86035e4401a59977000d.jpg
ewu,shrimp::436,3,train,436,Shrimp,3,0,Shrimp_436-1-_jpg.rf.f98592aa90a94eb6bd3fa23bc033f915.jpg; Shrimp_436-2-_jpg.rf.2a6db5e1edaf8f427c524d1db56946b6.jpg; Shrimp_436-3-_jpg.rf.235a6ef754817361b815b3da013716b6.jpg
ewu,shrimp::437,3,train,437,Shrimp,2,0,Shrimp_437-1-_jpg.rf.9c0f38a19e4a1ebb5a21c92af07dc688.jpg; Shrimp_437-2-_jpg.rf.47938930eb30be44cb3f0dadb2dc098a.jpg; Shrimp_437-3-_jpg.rf.36cb1aed7cb045b7ae8a8b5a241719d0.jpg
ewu,shrimp::438,3,train,438,Shrimp,3,0,Shrimp_438-1-_jpg.rf.76b471d89a2d8d2ab0988fa4f7712d5a.jpg; Shrimp_438-2-_jpg.rf.97ca4b6bf22f34ed2dc01311074d8f9a.jpg; Shrimp_438-3-_jpg.rf.fcd92060c2448c5874befc945ed44653.jpg
ewu,shrimp::440,3,train,440,Shrimp,4,0,Shrimp_440-1-_jpg.rf.ebeaccc1fb6b3c503eb874ba034a6892.jpg; Shrimp_440-2-_jpg.rf.f33dce1334235de4bd1e30ef69235cbd.jpg; Shrimp_440-3-_jpg.rf.ae31f7373dac59b12a1895e4c1578626.jpg
ewu,shrimp::441,3,train,441,Shrimp,3,0,Shrimp_441-1-_jpg.rf.cc571c5d62030df041fc98cd3d22f633.jpg; Shrimp_441-2-_jpg.rf.e046946b783517f89b195b18330bd79c.jpg; Shrimp_441-3-_jpg.rf.e69cf1a283121bb16509765e0d3c9e1a.jpg
ewu,shrimp::442,3,train,442,Shrimp,3,0,Shrimp_442-1-_jpg.rf.e34c6efca3c1777d12b60f71c1318482.jpg; Shrimp_442-2-_jpg.rf.078254ae97552f3549fb14590b81af5e.jpg; Shrimp_442-3-_jpg.rf.923515b73d5e29aa2af56870b7bdf82e.jpg
ewu,shrimp::443,3,train,443,Shrimp,3,0,Shrimp_443-1-_jpg.rf.8bb7b158117a2468392d8f7624faca54.jpg; Shrimp_443-2-_jpg.rf.7b57ab9bf47ad66e2c3553245755e494.jpg; Shrimp_443-3-_jpg.rf.22cfbf374327da02f4d8c52db8177a31.jpg
ewu,shrimp::444,3,train,444,Shrimp,3,0,Shrimp_444-1-_jpg.rf.79711ca0399e922575c3d60439675e5d.jpg; Shrimp_444-2-_jpg.rf.31899a4fea860147c71758aa1d02e346.jpg; Shrimp_444-3-_jpg.rf.32111e53a9e7347c293cc3a30d3d6b1a.jpg
ewu,shrimp::445,3,train,445,Shrimp,4,0,Shrimp_445-1-_jpg.rf.9d4810c0bb124b5fb3ed1035b072f4eb.jpg; Shrimp_445-2-_jpg.rf.df7f537932556b82ed0389411aba157b.jpg; Shrimp_445-3-_jpg.rf.04188c8fea81ef5ce4cc91e33f7125bb.jpg
ewu,shrimp::446,3,train,446,Shrimp,3,0,Shrimp_446-1-_jpg.rf.b5a1d13ef118a9c66cfdb0283841023d.jpg; Shrimp_446-2-_jpg.rf.2bce595dc2992267a42ae624e6112dbe.jpg; Shrimp_446-3-_jpg.rf.70c295d8226895dee253b5f18fb9b891.jpg
ewu,shrimp::447,3,train,447,Shrimp,4,0,Shrimp_447-1-_jpg.rf.368718da0e367283b5ae4fa60c131fbb.jpg; Shrimp_447-2-_jpg.rf.d7a50e858016dd3a2a88aa7202860588.jpg; Shrimp_447-3-_jpg.rf.1905fc10a48fbd16dc9dbab94ca78988.jpg
ewu,shrimp::455,3,train,455,Shrimp,0,0,Shrimp_455-1-_jpg.rf.f4667bf04cecec081c7747aa5f519d31.jpg; Shrimp_455-2-_jpg.rf.4acf275da7a45a35274ba980ecb518e4.jpg; Shrimp_455-3-_jpg.rf.efb6f936815d926894046e8a70e4d7c9.jpg
ewu,shrimp::456,3,train,456,Shrimp,4,0,Shrimp_456-1-_jpg.rf.eacdf108b49c8127012a861b281caad0.jpg; Shrimp_456-2-_jpg.rf.52c94c1067abb1f07021dc3c62102597.jpg; Shrimp_456-3-_jpg.rf.ebc00d8dcd68835f3dbb12397357683c.jpg
ewu,shrimp::457,3,train,457,Shrimp,3,0,Shrimp_457-1-_jpg.rf.008be1d74591f3ef8f88bfade93cb079.jpg; Shrimp_457-2-_jpg.rf.8e15990896601013882d311bcd4e6b08.jpg; Shrimp_457-3-_jpg.rf.8aaec0d560197519f22848a8d673315e.jpg
ewu,shrimp::458,3,train,458,Shrimp,3,0,Shrimp_458-1-_jpg.rf.d8832e6b28e93652e0941b3e11d20f68.jpg; Shrimp_458-2-_jpg.rf.16189852803a9211ff96630f386fabe7.jpg; Shrimp_458-3-_jpg.rf.707fdf44026c2e59717fbdd2b362563e.jpg
ewu,shrimp::459,3,train,459,Shrimp,0,0,Shrimp_459-1-_jpg.rf.f4e155720ac9769250d0294261a41014.jpg; Shrimp_459-2-_jpg.rf.0232990bfa1ae520b0c8595104d7a6b3.jpg; Shrimp_459-3-_jpg.rf.1823c6a367fefa6b5b6d370b0aff3940.jpg
ewu,shrimp::461,3,train,461,Shrimp,0,0,Shrimp_461-1-_jpg.rf.1ff5c728a1f9b9b78946ddca11fe81dd.jpg; Shrimp_461-2-_jpg.rf.566300adcbbb85050c42c940bd6e00aa.jpg; Shrimp_461-3-_jpg.rf.e1607fa68d28879dfcbafa72e84ac616.jpg
ewu,shrimp::463,3,train,463,Shrimp,0,0,Shrimp_463-1-_jpg.rf.53553398a1e8c36e448d38b11b856b85.jpg; Shrimp_463-2-_jpg.rf.620671330f9aa1c76dd3707b8fe5c58c.jpg; Shrimp_463-3-_jpg.rf.5f7d2aa76e217ca7ccd0d4103647fef7.jpg
ewu,shrimp::464,3,train,464,Shrimp,0,0,Shrimp_464-1-_jpg.rf.5453dd816db37e3c656d3d1d728203ab.jpg; Shrimp_464-2-_jpg.rf.640e42c4825ef2980c785c77c37d0650.jpg; Shrimp_464-3-_jpg.rf.c747b679ef3f0296db454b42ec201c19.jpg
ewu,shrimp::465,3,train,465,Shrimp,12,0,Shrimp_465-1-_jpg.rf.38160e5daa8466662948db4004ecca95.jpg; Shrimp_465-2-_jpg.rf.8ad9e81582badb5f96ddf775efae5753.jpg; Shrimp_465-3-_jpg.rf.701753fd0fbb627604febcdd1758f7d3.jpg
ewu,shrimp::468,3,train,468,Shrimp,0,0,Shrimp_468-1-_jpg.rf.c93b6ef205b93c03d664b2200783df39.jpg; Shrimp_468-2-_jpg.rf.70201f76e366a289589c74571729e864.jpg; Shrimp_468-3-_jpg.rf.640b11e841fb1be924ad55fc86d6b78c.jpg
ewu,shrimp::469,3,train,469,Shrimp,0,0,Shrimp_469-1-_jpg.rf.c2d897fe19f2d0c6792e4b5f19bbc2e6.jpg; Shrimp_469-2-_jpg.rf.66d261d2b5d44e27bdb8ecd8763afd2e.jpg; Shrimp_469-3-_jpg.rf.760611f9c2d561be01f57dc1af934694.jpg
ewu,shrimp::471,3,train,471,Shrimp,0,0,Shrimp_471-1-_jpg.rf.20173b34547c363998543d78730555c3.jpg; Shrimp_471-2-_jpg.rf.9a1b9d2806c48846690ee75c49b659ea.jpg; Shrimp_471-3-_jpg.rf.30fe970d63a9d859b9e593e48dcfadea.jpg
ewu,shrimp::472,3,train,472,Shrimp,0,0,Shrimp_472-1-_jpg.rf.0fb9a10e879346cc0626aff4c6ca09ae.jpg; Shrimp_472-2-_jpg.rf.18acf99be33835bc705a8c0c4b32a5cc.jpg; Shrimp_472-3-_jpg.rf.04c38cda0e22afac7878a4fb6048da30.jpg
ewu,shrimp::473,3,train,473,Shrimp,0,0,Shrimp_473-1-_jpg.rf.5e4a4a52540763ca25a9ef26a945fc5a.jpg; Shrimp_473-2-_jpg.rf.f1049ecb9242278adb9dc30b4f1ebc3e.jpg; Shrimp_473-3-_jpg.rf.c4e59289a8007f47532f2b6521ce87a1.jpg
ewu,shrimp::474,3,train,474,Shrimp,0,0,Shrimp_474-1-_jpg.rf.4e9cd059d9691e574a21df3e2e6e5c91.jpg; Shrimp_474-2-_jpg.rf.11b74520213a841159bd4ca0e934c529.jpg; Shrimp_474-3-_jpg.rf.4d640cfff51566c10c8b427b0d070731.jpg
ewu,shrimp::475,3,train,475,Shrimp,0,0,Shrimp_475-1-_jpg.rf.c16af0945fabeb6525c5edf4c08d9be5.jpg; Shrimp_475-2-_jpg.rf.68f09234352562ab1a3e721b0a672534.jpg; Shrimp_475-3-_jpg.rf.82c94ee5c7e2e52af98857e872529ebb.jpg
ewu,shrimp::476,3,train,476,Shrimp,0,0,Shrimp_476-1-_jpg.rf.2d7c01d679da94cddfbf0392d738ee83.jpg; Shrimp_476-2-_jpg.rf.56dd6a01eef7bc6974678224685fc3b3.jpg; Shrimp_476-3-_jpg.rf.4a5e965c76e4d0b993fac9803d9930a8.jpg
ewu,shrimp::477,3,train,477,Shrimp,0,0,Shrimp_477-1-_jpg.rf.334abdc69cc447b5f7fe0315fa7c00bb.jpg; Shrimp_477-2-_jpg.rf.dc4615c0f4b643193c0b72caa373bdac.jpg; Shrimp_477-3-_jpg.rf.ece5ba1355899363ba8956017011c539.jpg
ewu,shrimp::478,3,train,478,Shrimp,0,0,Shrimp_478-1-_jpg.rf.9b2edfdfea0d2d794e1047954abab6fb.jpg; Shrimp_478-2-_jpg.rf.58a9bc70f46ddb670e6a55158d01377a.jpg; Shrimp_478-3-_jpg.rf.745495377bf195ba052e51f7cd2659c3.jpg
ewu,shrimp::479,3,train,479,Shrimp,0,0,Shrimp_479-1-_jpg.rf.40732848ccaddec4741ab01a57cee576.jpg; Shrimp_479-2-_jpg.rf.1a139ac6ac4a80c4b37680bb7677d19f.jpg; Shrimp_479-3-_jpg.rf.24b2092508c6f0f13422f2ca0ec53e33.jpg
ewu,shrimp::483,3,train,483,Shrimp,0,0,Shrimp_483-1-_jpg.rf.aab85ab5753c81e192cc1c4922c2f237.jpg; Shrimp_483-2-_jpg.rf.e69d0d2013cbbf0f0b467633625a179e.jpg; Shrimp_483-3-_jpg.rf.3e22fb6935b4feb5cec69a873f390912.jpg
ewu,shrimp::484,3,train,484,Shrimp,0,0,Shrimp_484-1-_jpg.rf.66b69b2a7b1234c7599f3d320fb26ca6.jpg; Shrimp_484-2-_jpg.rf.b6e88bf96a563e919f4958452b09ef25.jpg; Shrimp_484-3-_jpg.rf.d5983aff8237d83f20b3b13fae8a176e.jpg
ewu,shrimp::486,3,train,486,Shrimp,0,0,Shrimp_486-1-_jpg.rf.1e6e9ed2c7b2d6daa93fe330e3e22f37.jpg; Shrimp_486-2-_jpg.rf.e0d7a12dcfd089d87d6ab5e5e25daf10.jpg; Shrimp_486-3-_jpg.rf.79b2552f19699b4d95f1288e77767134.jpg
ewu,shrimp::487,3,train,487,Shrimp,0,0,Shrimp_487-1-_jpg.rf.6e072aeab98e920b064523aee44ca3f0.jpg; Shrimp_487-2-_jpg.rf.721006fc260b43add1eb89b846a5787b.jpg; Shrimp_487-3-_jpg.rf.a99dbf64191f21950cfbd48112dd8228.jpg
ewu,shrimp::488,3,train,488,Shrimp,0,0,Shrimp_488-1-_jpg.rf.f8de5a46041de72da8ac3579f4d21738.jpg; Shrimp_488-2-_jpg.rf.65a489a30b7640f7cb910c8def56bddc.jpg; Shrimp_488-3-_jpg.rf.6d486734926db8e07e0bc8bc16f40719.jpg
ewu,shrimp::489,3,train,489,Shrimp,0,0,Shrimp_489-1-_jpg.rf.57838e4fdb64d05903a04d2e4b274405.jpg; Shrimp_489-2-_jpg.rf.4d61afeb4a5ca27434721c5361d9d624.jpg; Shrimp_489-3-_jpg.rf.eac7e6bbfa0eb248f3eb508164f8ba51.jpg
ewu,shrimp::490,3,train,490,Shrimp,0,0,Shrimp_490-1-_jpg.rf.20fb4b39c99e7908df811c92bfbe5e6e.jpg; Shrimp_490-2-_jpg.rf.00b6483bddbfae18dd9efbd46ff6635a.jpg; Shrimp_490-3-_jpg.rf.41d6fef4947ccd1c0876d77fe8e2db2e.jpg
ewu,shrimp::491,3,train,491,Shrimp,0,0,Shrimp_491-1-_jpg.rf.f146112b19eac199262daaa7d606188a.jpg; Shrimp_491-2-_jpg.rf.3bb11b4052a60227ead364ae6a558dff.jpg; Shrimp_491-3-_jpg.rf.ab3011aa96fde0f46e0897e7c8fbb8ae.jpg
ewu,shrimp::493,3,train,493,Shrimp,0,0,Shrimp_493-1-_jpg.rf.db85b43a6d6806d4d35f8dfb7c7635f5.jpg; Shrimp_493-2-_jpg.rf.a3bc8b29c8252fc123f3283a2651cdfb.jpg; Shrimp_493-3-_jpg.rf.dd6a74aa77fd9bede51b4d98ddbc3a4d.jpg
ewu,shrimp::494,3,train,494,Shrimp,0,0,Shrimp_494-1-_jpg.rf.e2c833872554f2837b0c8eec109764d2.jpg; Shrimp_494-2-_jpg.rf.f6b600f06dc19b05da5c6bef1e7853fd.jpg; Shrimp_494-3-_jpg.rf.687b7327b8a06c94df5d9cd60b0eb95c.jpg
ewu,shrimp::496,3,train,496,Shrimp,0,0,Shrimp_496-1-_jpg.rf.f60cea342b7f503b5fc0bd02a300a626.jpg; Shrimp_496-2-_jpg.rf.4ff3f5b131457d1c44bd7f49a61a18c3.jpg; Shrimp_496-3-_jpg.rf.169e4959c97f080b9b46be93044560a4.jpg
ewu,shrimp::497,3,train,497,Shrimp,1,0,Shrimp_497-1-_jpg.rf.bf52977ed3272954f3ebe27fc38130d1.jpg; Shrimp_497-2-_jpg.rf.832ce915f63038125a5db50f49cf911b.jpg; Shrimp_497-3-_jpg.rf.6ad0d08cc1ab92aefb353db063bcb37e.jpg
ewu,shrimp::499,3,train,499,Shrimp,0,0,Shrimp_499-1-_jpg.rf.557cab1777e5a6f0606cd765c4b49082.jpg; Shrimp_499-2-_jpg.rf.dba3a1e084fec9f028b440e56d69dcdf.jpg; Shrimp_499-3-_jpg.rf.32f1bda2bb303df7c9ca436525a3d0bd.jpg
ewu,shrimp::501,3,train,501,Shrimp,0,0,Shrimp_501-1-_jpg.rf.ee3d7512e674a258933d09ef6119b0b5.jpg; Shrimp_501-2-_jpg.rf.f75b565f9f5c03cf89edb34ac44a8c0b.jpg; Shrimp_501-3-_jpg.rf.7e1c810c3f61f4491796d94dc8b2e8e2.jpg
ewu,shrimp::502,3,train,502,Shrimp,0,0,Shrimp_502-1-_jpg.rf.526f17492803532d0a64453a318707d5.jpg; Shrimp_502-2-_jpg.rf.db54cd577459e3beac687bfce63bd0c3.jpg; Shrimp_502-3-_jpg.rf.de69d7370754a330393c1c56a539fb0f.jpg
ewu,shrimp::503,3,train,503,Shrimp,0,0,Shrimp_503-1-_jpg.rf.019f4da7b36b808f0a453866a6323cf3.jpg; Shrimp_503-2-_jpg.rf.a7de5d0587a08187cf121fec0ea1b951.jpg; Shrimp_503-3-_jpg.rf.2eb749cfc7d6f2457bc05b0ad8ccc928.jpg
ewu,shrimp::508,3,train,508,Shrimp,0,0,Shrimp_508-1-_jpg.rf.88b4d646e4db22bf2866182a2c10f175.jpg; Shrimp_508-2-_jpg.rf.416a79a4b7373fa20a74fc4ef7ecc688.jpg; Shrimp_508-3-_jpg.rf.2dd15fc4ee162ed61a6aee1591ac67ca.jpg
ewu,shrimp::511,3,train,511,Shrimp,0,0,Shrimp_511-1-_jpg.rf.3ded3f91b2b48779461e007c3d3b1f53.jpg; Shrimp_511-2-_jpg.rf.2d4a3d03ef809b9bf13b02095a56c4c5.jpg; Shrimp_511-3-_jpg.rf.885edd9d272b85fab8fd9e50cfc708d9.jpg
ewu,shrimp::512,3,train,512,Shrimp,0,0,Shrimp_512-1-_jpg.rf.29648f4cde733e95f568f9eff8f9518b.jpg; Shrimp_512-2-_jpg.rf.8cbf6fe2fd3c836ba866cd828c540a21.jpg; Shrimp_512-3-_jpg.rf.496bab7f2d2ed6f46e675e170614aafa.jpg
ewu,shrimp::513,3,train,513,Shrimp,0,0,Shrimp_513-3-_jpg.rf.a55d479a086ff822ec40a4b1decd9806.jpg; Shrimp_513-4-_jpg.rf.374bf9d77c2782441672684856762ff2.jpg; Shrimp_513-5-_jpg.rf.784e05e4479cc181d0bf385efe809d31.jpg
ewu,shrimp::514,3,train,514,Shrimp,0,0,Shrimp_514-1-_jpg.rf.4e0d29d345a314f9612e1886dee635c3.jpg; Shrimp_514-2-_jpg.rf.0dd813215c10892895bc17617dc637e5.jpg; Shrimp_514-3-_jpg.rf.0347b0b16b56868e47c4052506e1fefc.jpg
ewu,shrimp::515,3,train,515,Shrimp,0,0,Shrimp_515-1-_jpg.rf.2cf348f21e0150cba6f682b106566f7c.jpg; Shrimp_515-2-_jpg.rf.57ce1a47eaca3cd82656c7580f82fe7a.jpg; Shrimp_515-3-_jpg.rf.762aabcacf9ad83784a2ce6d04cb3be3.jpg
ewu,shrimp::516,3,train,516,Shrimp,0,0,Shrimp_516-1-_jpg.rf.20571c3267228321e98d4b43ec283737.jpg; Shrimp_516-2-_jpg.rf.2134176ab5935c753286365f5b69e373.jpg; Shrimp_516-3-_jpg.rf.cc8e8a4eece3a331a9707a00b63797ee.jpg
ewu,shrimp::517,3,train,517,Shrimp,0,0,Shrimp_517-1-_jpg.rf.f855bbd4607649e38f8ec965d3ee24e9.jpg; Shrimp_517-2-_jpg.rf.0c391f6d8471908947105261860a49bb.jpg; Shrimp_517-3-_jpg.rf.49c519ec9dbd430201343915a69952df.jpg
ewu,shrimp::518,3,train,518,Shrimp,0,0,Shrimp_518-1-_jpg.rf.861b25c5f7a5e663b879f5401001fc13.jpg; Shrimp_518-2-_jpg.rf.2ba2e9b3e151b71712c07d3aef840c12.jpg; Shrimp_518-3-_jpg.rf.fe6da025c2697cc95a0ab53555067a3a.jpg
ewu,shrimp::519,3,train,519,Shrimp,0,0,Shrimp_519-1-_jpg.rf.93f5fb758240c1a75915f1876ead984a.jpg; Shrimp_519-2-_jpg.rf.6d39f5b9e31d600900e994e6f734236c.jpg; Shrimp_519-3-_jpg.rf.71df93a9c7c0f4fed6d873550e49c754.jpg
ewu,shrimp::520,3,train,520,Shrimp,0,0,Shrimp_520-1-_jpg.rf.ad7c640aaeea84f79aab1b13dbb3a497.jpg; Shrimp_520-2-_jpg.rf.e621b1fbe4d582f963457bdef2370dca.jpg; Shrimp_520-3-_jpg.rf.63d90b50f3f1ef28788cd9ce854d82c6.jpg
ewu,shrimp::521,3,train,521,Shrimp,0,0,Shrimp_521-1-_jpg.rf.80c9c2afd0bddd0eef0fdd13fddae257.jpg; Shrimp_521-2-_jpg.rf.50542a8665f2a87c024be0af80a4bef2.jpg; Shrimp_521-3-_jpg.rf.fbda0bd15384e5d92057cc9998b7fcba.jpg
ewu,shrimp::522,3,train,522,Shrimp,0,0,Shrimp_522-1-_jpg.rf.894066be93ba19a005ddf492383b8ef9.jpg; Shrimp_522-2-_jpg.rf.6875188e09d667b6eac01859216644c2.jpg; Shrimp_522-3-_jpg.rf.10dd20e9ed0eba7870d5823f0ca2d789.jpg
ewu,shrimp::523,3,train,523,Shrimp,0,0,Shrimp_523-1-_jpg.rf.1717aa1881eabc88a1e756293064aae6.jpg; Shrimp_523-2-_jpg.rf.d024916af1705dfa3f6836b1d533e80e.jpg; Shrimp_523-3-_jpg.rf.b076ed3749f2b0c06357e8f24fe80188.jpg
ewu,shrimp::524,3,train,524,Shrimp,0,0,Shrimp_524-1-_jpg.rf.42f35410f4ec607fb496356b25a025cf.jpg; Shrimp_524-2-_jpg.rf.5a4ade640c9ded082d30184c4a464f06.jpg; Shrimp_524-3-_jpg.rf.a8690d309b8cb45eba4f53bc199e72bc.jpg
ewu,shrimp::525,3,train,525,Shrimp,0,0,Shrimp_525-1-_jpg.rf.d734dae19e7d8546058f37b30bbdfc66.jpg; Shrimp_525-2-_jpg.rf.0c546e3bf7e7bf840ede557c4f9b1669.jpg; Shrimp_525-3-_jpg.rf.c903ba13edb422235de22104b0d71410.jpg
ewu,shrimp::526,3,train,526,Shrimp,0,0,Shrimp_526-1-_jpg.rf.30e47ce148f11541e6a526f92d209475.jpg; Shrimp_526-2-_jpg.rf.5100d955bd38b53b130ffc58bc84d31a.jpg; Shrimp_526-3-_jpg.rf.a08314c77a96d65755c67f32034758f9.jpg
ewu,shrimp::527,3,train,527,Shrimp,0,0,Shrimp_527-1-_jpg.rf.1623a165bc3872dd1971bed0ff0ce5b1.jpg; Shrimp_527-2-_jpg.rf.63e42e84e03c867894262bd2432ee07c.jpg; Shrimp_527-3-_jpg.rf.c1e500fab80fb8fb38f4459559914e4e.jpg
ewu,shrimp::528,3,train,528,Shrimp,0,0,Shrimp_528-1-_jpg.rf.4ce8955352a8a37a53977df509436da4.jpg; Shrimp_528-2-_jpg.rf.23f70c40e6492f823b37a37b1b413b35.jpg; Shrimp_528-3-_jpg.rf.4be19a1377826f47ee4b51d3be9832d7.jpg
ewu,shrimp::529,3,train,529,Shrimp,0,0,Shrimp_529-1-_jpg.rf.28dd82fc3ed5b05d100ee4b1e15dc10d.jpg; Shrimp_529-2-_jpg.rf.c16c20b9f1063053b440c1f7e7c3b38c.jpg; Shrimp_529-3-_jpg.rf.9ceb89beb2c8bf4fa5d32343277f34f3.jpg
ewu,shrimp::530,3,train,530,Shrimp,0,0,Shrimp_530-1-_jpg.rf.9001c3d8d060a1ed539cf579a9fa6479.jpg; Shrimp_530-2-_jpg.rf.bc7fbb4aa91b887ef1ba107ae4f46594.jpg; Shrimp_530-3-_jpg.rf.357675164c2ed27ff518ef2cdd9448f1.jpg
ewu,shrimp::535,3,train,535,Shrimp,0,0,Shrimp_535-1-_jpg.rf.b403faebda817db7b6f12b83d7db5592.jpg; Shrimp_535-2-_jpg.rf.a38754bdddbf783b9d3c142d82ef8208.jpg; Shrimp_535-3-_jpg.rf.019c6828cd85ac0dc2f44189d62d9003.jpg
ewu,shrimp::537,3,train,537,Shrimp,0,0,Shrimp_537-1-_jpg.rf.2ce278b553c77f3f7c9f493926d428c7.jpg; Shrimp_537-2-_jpg.rf.ad8c835f113ec87287f03b2527d1a016.jpg; Shrimp_537-3-_jpg.rf.9635f54c90ff81141823a1b8331b5ebf.jpg
ewu,shrimp::538,3,train,538,Shrimp,0,0,Shrimp_538-1-_jpg.rf.232cbe225c994dd97f509e814b84f777.jpg; Shrimp_538-2-_jpg.rf.5fe09c4174262d1dc2ec7f6ad491cfd6.jpg; Shrimp_538-3-_jpg.rf.5a05c868e6ef69a8bd605cf0607a6970.jpg
ewu,shrimp::539,3,train,539,Shrimp,0,0,Shrimp_539-1-_jpg.rf.25cfd425cd50135994fdc898f506f2ee.jpg; Shrimp_539-2-_jpg.rf.e8ca6a351c5dc807a32d1eefcd394b58.jpg; Shrimp_539-3-_jpg.rf.2c5e8fb1a178fb11621ac81c57d8a65a.jpg
ewu,shrimp::541,3,train,541,Shrimp,0,0,Shrimp_541-1-_jpg.rf.68f3d7b3184d66146795611e8b61d75e.jpg; Shrimp_541-2-_jpg.rf.9be27bc0c2c36a5a6b4fbbb14f5cbce6.jpg; Shrimp_541-3-_jpg.rf.9571bd064a7a9120f238993cfe2620e7.jpg
ewu,shrimp::542,3,train,542,Shrimp,0,0,Shrimp_542-1-_jpg.rf.5d7e234e5444f871922a29881149e3c0.jpg; Shrimp_542-2-_jpg.rf.bfebc8b2fe0131f0007131ae13b0f8bb.jpg; Shrimp_542-3-_jpg.rf.a90dd85d9cef50e973cda55e05938c46.jpg
ewu,shrimp::543,3,train,543,Shrimp,0,0,Shrimp_543-1-_jpg.rf.777facf9d5f49a639d84a434f5bb98b7.jpg; Shrimp_543-2-_jpg.rf.8e0c3d6fc93e82e6f9d73a8cbc3fbc25.jpg; Shrimp_543-3-_jpg.rf.71816edae9aa460742ab8d454de249e7.jpg
ewu,shrimp::544,3,train,544,Shrimp,0,0,Shrimp_544-1-_jpg.rf.a6d73dca1524f3cede1fea18e3e27be4.jpg; Shrimp_544-2-_jpg.rf.7e922c7133fc259cbbf3df99ef5d2e9d.jpg; Shrimp_544-3-_jpg.rf.1431a07dd3ea671d2a58c8201393e144.jpg
ewu,shrimp::545,3,train,545,Shrimp,0,0,Shrimp_545-1-_jpg.rf.37dadea70aa7560e944132b34a3faadc.jpg; Shrimp_545-2-_jpg.rf.9f854dee34ad1cfad1a3ced601236c78.jpg; Shrimp_545-3-_jpg.rf.263d8c0942524f3047045e1b33ced1bc.jpg
ewu,shrimp::546,3,train,546,Shrimp,0,0,Shrimp_546-1-_jpg.rf.a9c0957861c23a8b9de6ef036be5a1cc.jpg; Shrimp_546-2-_jpg.rf.b3cb20830649e4680ebbe439523663ac.jpg; Shrimp_546-3-_jpg.rf.7e832baabc05be9b131a3ec25992ca22.jpg
ewu,shrimp::547,3,train,547,Shrimp,0,0,Shrimp_547-1-_jpg.rf.19488076fb4da5a5d5270e52712189c7.jpg; Shrimp_547-2-_jpg.rf.a1b03ef0d1ed1f4aad63b35aefeffcf8.jpg; Shrimp_547-3-_jpg.rf.df6605b470b211fd1731be719d6d12c6.jpg
