score,hash_hamming,color_l1,ewu_image,ewu_path,ewu_label_path,ewu_group,ewu_masks,ewu_classes,hand_image,hand_path,hand_label_path,hand_group,hand_masks,hand_classes
0.0,0,0.0,Shrimp_353-1-_jpg.rf.92b10e2a551af29639a139f1c0ae99a0.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_353-1-_jpg.rf.92b10e2a551af29639a139f1c0ae99a0.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_353-1-_jpg.rf.92b10e2a551af29639a139f1c0ae99a0.txt,shrimp::353,2,whitespot,WSSV-37-img-1_jpg.rf.4013ef7c7303f713ed21bfcb732d308a.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\WSSV-37-img-1_jpg.rf.4013ef7c7303f713ed21bfcb732d308a.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\WSSV-37-img-1_jpg.rf.4013ef7c7303f713ed21bfcb732d308a.txt,wssv::37,1,WSSV
0.0,0,0.0,Shrimp_354-1-_jpg.rf.a9ead02b65f02a1298998795bd58107c.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_354-1-_jpg.rf.a9ead02b65f02a1298998795bd58107c.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_354-1-_jpg.rf.a9ead02b65f02a1298998795bd58107c.txt,shrimp::354,3,whitespot,WSSV-38-img-1_jpg.rf.0184ab0d1a4692445c5d379d6352f1d4.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\WSSV-38-img-1_jpg.rf.0184ab0d1a4692445c5d379d6352f1d4.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\WSSV-38-img-1_jpg.rf.0184ab0d1a4692445c5d379d6352f1d4.txt,wssv::38,1,WSSV
0.0,0,0.0,Shrimp_356-1-_jpg.rf.86f422c24a2f4cd062766e7ee9eda626.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_356-1-_jpg.rf.86f422c24a2f4cd062766e7ee9eda626.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_356-1-_jpg.rf.86f422c24a2f4cd062766e7ee9eda626.txt,shrimp::356,2,whitespot,WSSV-40-img-1_jpg.rf.44e63e85790d5f07265a0716e1a487b7.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\WSSV-40-img-1_jpg.rf.44e63e85790d5f07265a0716e1a487b7.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\WSSV-40-img-1_jpg.rf.44e63e85790d5f07265a0716e1a487b7.txt,wssv::40,1,WSSV
0.0,0,0.0,Shrimp_357-1-_jpg.rf.ab4979e4176537cf7e6022f2a57f362d.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_357-1-_jpg.rf.ab4979e4176537cf7e6022f2a57f362d.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_357-1-_jpg.rf.ab4979e4176537cf7e6022f2a57f362d.txt,shrimp::357,2,whitespot,WSSV-41-img-1_jpg.rf.0e9cccda6c7c7f12db908ba18e120966.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\WSSV-41-img-1_jpg.rf.0e9cccda6c7c7f12db908ba18e120966.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\WSSV-41-img-1_jpg.rf.0e9cccda6c7c7f12db908ba18e120966.txt,wssv::41,1,WSSV
0.0,0,0.0,Shrimp_360-1-_jpg.rf.cdba69c5f03b36eebe9df89e10177c84.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_360-1-_jpg.rf.cdba69c5f03b36eebe9df89e10177c84.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_360-1-_jpg.rf.cdba69c5f03b36eebe9df89e10177c84.txt,shrimp::360,3,whitespot,WSSV-44-img-1_jpg.rf.7283dcceb3911d100f4858d6a4eab56e.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\WSSV-44-img-1_jpg.rf.7283dcceb3911d100f4858d6a4eab56e.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\WSSV-44-img-1_jpg.rf.7283dcceb3911d100f4858d6a4eab56e.txt,wssv::44,1,WSSV
0.0,0,0.0,Shrimp_363-1-_jpg.rf.dd9841be768eba75616ca90f07fa4e31.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_363-1-_jpg.rf.dd9841be768eba75616ca90f07fa4e31.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_363-1-_jpg.rf.dd9841be768eba75616ca90f07fa4e31.txt,shrimp::363,3,whitespot,WSSV-47-img-1_jpg.rf.596917efe2ca93e0afd886c3fcaf5f99.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\WSSV-47-img-1_jpg.rf.596917efe2ca93e0afd886c3fcaf5f99.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\WSSV-47-img-1_jpg.rf.596917efe2ca93e0afd886c3fcaf5f99.txt,wssv::47,1,WSSV
0.0,0,0.0,Shrimp_366-1-_jpg.rf.e926008695ff4e9d0a25562afa24a1e6.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_366-1-_jpg.rf.e926008695ff4e9d0a25562afa24a1e6.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_366-1-_jpg.rf.e926008695ff4e9d0a25562afa24a1e6.txt,shrimp::366,2,whitespot,WSSV-50-img-1_jpg.rf.9d93f37a2b2273facb56b067fbed83f4.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\WSSV-50-img-1_jpg.rf.9d93f37a2b2273facb56b067fbed83f4.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\WSSV-50-img-1_jpg.rf.9d93f37a2b2273facb56b067fbed83f4.txt,wssv::50,1,WSSV
0.0,0,0.0,Shrimp_372-1-_jpg.rf.f1ae8d752e6bc4715b8d8883d7dd375f.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_372-1-_jpg.rf.f1ae8d752e6bc4715b8d8883d7dd375f.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_372-1-_jpg.rf.f1ae8d752e6bc4715b8d8883d7dd375f.txt,shrimp::372,3,whitespot,WSSV-56-img-1_jpg.rf.24cce8970039cdb862882fd28165a26c.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\WSSV-56-img-1_jpg.rf.24cce8970039cdb862882fd28165a26c.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\WSSV-56-img-1_jpg.rf.24cce8970039cdb862882fd28165a26c.txt,wssv::56,1,WSSV
0.0,0,0.0,Shrimp_376-1-_jpg.rf.979a38712711c4ff89daf628b8aeb162.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_376-1-_jpg.rf.979a38712711c4ff89daf628b8aeb162.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_376-1-_jpg.rf.979a38712711c4ff89daf628b8aeb162.txt,shrimp::376,2,whitespot,WSSV-60-img-1_jpg.rf.9d00df46268801aa656ccd2827eb8728.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\WSSV-60-img-1_jpg.rf.9d00df46268801aa656ccd2827eb8728.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\WSSV-60-img-1_jpg.rf.9d00df46268801aa656ccd2827eb8728.txt,wssv::60,1,WSSV
0.0,0,0.0,Shrimp_378-1-_jpg.rf.bb0b46defdc29eed498a3272d8058c65.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_378-1-_jpg.rf.bb0b46defdc29eed498a3272d8058c65.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_378-1-_jpg.rf.bb0b46defdc29eed498a3272d8058c65.txt,shrimp::378,2,whitespot,WSSV-62-img-1_jpg.rf.843eea0e0c6e16a12d1dbfcfeccbf59f.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\WSSV-62-img-1_jpg.rf.843eea0e0c6e16a12d1dbfcfeccbf59f.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\WSSV-62-img-1_jpg.rf.843eea0e0c6e16a12d1dbfcfeccbf59f.txt,wssv::62,1,WSSV
0.0,0,0.0,Shrimp_379-1-_jpg.rf.3a548241db6c92f8af4359c10a2d1ce6.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_379-1-_jpg.rf.3a548241db6c92f8af4359c10a2d1ce6.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_379-1-_jpg.rf.3a548241db6c92f8af4359c10a2d1ce6.txt,shrimp::379,3,whitespot,WSSV-63-img-1_jpg.rf.7baa3126be9748b45eba10404bb68973.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\WSSV-63-img-1_jpg.rf.7baa3126be9748b45eba10404bb68973.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\WSSV-63-img-1_jpg.rf.7baa3126be9748b45eba10404bb68973.txt,wssv::63,1,WSSV
0.0,0,0.0,Shrimp_381-1-_jpg.rf.f3b2998ade6d8fbbf3dc29acec90a8d4.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_381-1-_jpg.rf.f3b2998ade6d8fbbf3dc29acec90a8d4.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_381-1-_jpg.rf.f3b2998ade6d8fbbf3dc29acec90a8d4.txt,shrimp::381,3,whitespot,WSSV-65-img-1_jpg.rf.372e114e391ddf86199f680d0ecf3afc.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\WSSV-65-img-1_jpg.rf.372e114e391ddf86199f680d0ecf3afc.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\WSSV-65-img-1_jpg.rf.372e114e391ddf86199f680d0ecf3afc.txt,wssv::65,1,WSSV
0.0,0,0.0,Shrimp_382-1-_jpg.rf.9cf7aafe2ac8e838374d3735a7b92539.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_382-1-_jpg.rf.9cf7aafe2ac8e838374d3735a7b92539.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_382-1-_jpg.rf.9cf7aafe2ac8e838374d3735a7b92539.txt,shrimp::382,2,whitespot,WSSV-66-img-1_jpg.rf.0d9f0f5bcac685894cdbf2d84f13ad45.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\WSSV-66-img-1_jpg.rf.0d9f0f5bcac685894cdbf2d84f13ad45.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\WSSV-66-img-1_jpg.rf.0d9f0f5bcac685894cdbf2d84f13ad45.txt,wssv::66,1,WSSV
0.0,0,0.0,Shrimp_383-1-_jpg.rf.6a4dedf41d4f97d6636923c50103e571.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_383-1-_jpg.rf.6a4dedf41d4f97d6636923c50103e571.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_383-1-_jpg.rf.6a4dedf41d4f97d6636923c50103e571.txt,shrimp::383,2,whitespot,WSSV-67-img-1_jpg.rf.5f4d76a16c0ec867290c247e07f9bf90.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\WSSV-67-img-1_jpg.rf.5f4d76a16c0ec867290c247e07f9bf90.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\WSSV-67-img-1_jpg.rf.5f4d76a16c0ec867290c247e07f9bf90.txt,wssv::67,1,WSSV
0.0,0,0.0,Shrimp_384-1-_jpg.rf.9ece5e2a382829736925db72def58dd1.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_384-1-_jpg.rf.9ece5e2a382829736925db72def58dd1.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_384-1-_jpg.rf.9ece5e2a382829736925db72def58dd1.txt,shrimp::384,2,whitespot,WSSV-68-img-1_jpg.rf.8e128a42513273267b76ce5432e75a91.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\WSSV-68-img-1_jpg.rf.8e128a42513273267b76ce5432e75a91.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\WSSV-68-img-1_jpg.rf.8e128a42513273267b76ce5432e75a91.txt,wssv::68,1,WSSV
0.0,0,0.0,Shrimp_386-1-_jpg.rf.a51a6a4d2ec27aabf43f27ccdea5d49f.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\images\Shrimp_386-1-_jpg.rf.a51a6a4d2ec27aabf43f27ccdea5d49f.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\ewu_shrimp_disease-1\train\labels\Shrimp_386-1-_jpg.rf.a51a6a4d2ec27aabf43f27ccdea5d49f.txt,shrimp::386,4,whitespot,WSSV-70-img-1_jpg.rf.e95eec9eb89f97af775beceee8a748eb.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\images\WSSV-70-img-1_jpg.rf.e95eec9eb89f97af775beceee8a748eb.jpg,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\augmentation_research\baseline_opt\super_paper_fix_leakage_fourier_fair_optimization\shrimpDisHandSegV2-1\train\labels\WSSV-70-img-1_jpg.rf.e95eec9eb89f97af775beceee8a748eb.txt,wssv::70,1,WSSV
