box_area_px2,box_area_ratio,box_h_px,box_w_px,canonical_cls_id,canonical_cls_name,file_name,h_norm,image_path,img_h,img_w,inside_image,label_path,line_no,source_cls,source_group,stem,valid_norm,w_norm,x1_px,x2_px,x_center_norm,y1_px,y2_px,y_center_norm
3619.5,0.0008629560470581055,57.0,63.5,1,WSSV,WSSV-25-img-2.jpg,0.02783203125,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-25-img-2.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-25-img-2.txt,3,0,WSSV,WSSV-25-img-2,True,0.031005859375,548.25,611.75,0.283203125,775.5,832.5,0.392578125
4324.5,0.001031041145324707,46.5,93.0,1,WSSV,WSSV-25-img-2.jpg,0.022705078125,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-25-img-2.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-25-img-2.txt,4,0,WSSV,WSSV-25-img-2,True,0.04541015625,703.5,796.5,0.3662109375,714.75,761.25,0.3603515625
3388.0,0.0008077621459960938,56.0,60.5,1,WSSV,WSSV-25-img-2.jpg,0.02734375,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-25-img-2.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-25-img-2.txt,5,0,WSSV,WSSV-25-img-2,True,0.029541015625,860.25,920.75,0.434814453125,721.0,777.0,0.36572265625
39243.0,0.009356260299682617,154.5,254.0,1,WSSV,WSSV-25-img-3.jpg,0.075439453125,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-25-img-3.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-25-img-3.txt,1,0,WSSV,WSSV-25-img-3,True,0.1240234375,693.0,947.0,0.400390625,1183.25,1337.75,0.615478515625
35335.0,0.008424520492553711,185.0,191.0,1,WSSV,WSSV-25-img-3.jpg,0.09033203125,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-25-img-3.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-25-img-3.txt,2,0,WSSV,WSSV-25-img-3,True,0.09326171875,1019.0,1210.0,0.544189453125,1304.0,1489.0,0.681884765625
30710.0,0.007321834564208984,166.0,185.0,1,WSSV,WSSV-25-img-3.jpg,0.0810546875,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-25-img-3.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-25-img-3.txt,3,0,WSSV,WSSV-25-img-3,True,0.09033203125,1216.0,1401.0,0.638916015625,1348.5,1514.5,0.698974609375
7000.0,0.0016689300537109375,80.0,87.5,1,WSSV,WSSV-26-img-1.jpg,0.0390625,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-1.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-1.txt,1,0,WSSV,WSSV-26-img-1,True,0.042724609375,903.25,990.75,0.46240234375,993.0,1073.0,0.50439453125
4749.5,0.001132369041442871,59.0,80.5,1,WSSV,WSSV-26-img-1.jpg,0.02880859375,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-1.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-1.txt,2,0,WSSV,WSSV-26-img-1,True,0.039306640625,864.75,945.25,0.44189453125,832.0,891.0,0.420654296875
2303.75,0.0005492568016052246,48.5,47.5,1,WSSV,WSSV-26-img-1.jpg,0.023681640625,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-1.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-1.txt,3,0,WSSV,WSSV-26-img-1,True,0.023193359375,797.75,845.25,0.401123046875,785.75,834.25,0.3955078125
8097.5,0.0019305944442749023,79.0,102.5,1,WSSV,WSSV-26-img-1.jpg,0.03857421875,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-1.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-1.txt,4,0,WSSV,WSSV-26-img-1,True,0.050048828125,892.25,994.75,0.460693359375,693.0,772.0,0.357666015625
2047.0,0.00048804283142089844,46.0,44.5,1,WSSV,WSSV-26-img-1.jpg,0.0224609375,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-1.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-1.txt,5,0,WSSV,WSSV-26-img-1,True,0.021728515625,817.25,861.75,0.409912109375,660.0,706.0,0.33349609375
4473.0,0.001066446304321289,71.0,63.0,1,WSSV,WSSV-26-img-1.jpg,0.03466796875,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-1.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-1.txt,6,0,WSSV,WSSV-26-img-1,True,0.03076171875,960.5,1023.5,0.484375,619.0,690.0,0.319580078125
2852.0,0.0006799697875976562,62.0,46.0,1,WSSV,WSSV-26-img-1.jpg,0.0302734375,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-1.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-1.txt,7,0,WSSV,WSSV-26-img-1,True,0.0224609375,1034.5,1080.5,0.516357421875,578.0,640.0,0.29736328125
8006.5,0.0019088983535766602,67.0,119.5,1,WSSV,WSSV-26-img-2.jpg,0.03271484375,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-2.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-2.txt,1,0,WSSV,WSSV-26-img-2,True,0.058349609375,755.25,874.75,0.39794921875,1070.0,1137.0,0.538818359375
8174.25,0.0019488930702209473,94.5,86.5,1,WSSV,WSSV-26-img-2.jpg,0.046142578125,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-2.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-2.txt,2,0,WSSV,WSSV-26-img-2,True,0.042236328125,782.25,868.75,0.403076171875,704.75,799.25,0.3671875
3939.0,0.0009391307830810547,78.0,50.5,1,WSSV,WSSV-26-img-2.jpg,0.0380859375,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-2.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-2.txt,3,0,WSSV,WSSV-26-img-2,True,0.024658203125,1228.25,1278.75,0.612060546875,523.5,601.5,0.274658203125
3660.25,0.0008726716041564941,60.5,60.5,1,WSSV,WSSV-26-img-2.jpg,0.029541015625,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-2.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-2.txt,4,0,WSSV,WSSV-26-img-2,True,0.029541015625,684.75,745.25,0.34912109375,684.75,745.25,0.34912109375
1606.0,0.0003829002380371094,36.5,44.0,1,WSSV,WSSV-26-img-2.jpg,0.017822265625,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-2.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-2.txt,5,0,WSSV,WSSV-26-img-2,True,0.021484375,683.0,727.0,0.34423828125,850.75,887.25,0.42431640625
4657.5,0.0011104345321655273,67.5,69.0,1,WSSV,WSSV-26-img-2.jpg,0.032958984375,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-2.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-2.txt,6,0,WSSV,WSSV-26-img-2,True,0.03369140625,1449.5,1518.5,0.724609375,535.75,603.25,0.278076171875
11442.5,0.002728104591369629,115.0,99.5,1,WSSV,WSSV-26-img-3.jpg,0.05615234375,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-3.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-3.txt,1,0,WSSV,WSSV-26-img-3,True,0.048583984375,1215.75,1315.25,0.617919921875,1192.5,1307.5,0.6103515625
5096.25,0.0012150406837463379,67.5,75.5,1,WSSV,WSSV-26-img-3.jpg,0.032958984375,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-3.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-3.txt,2,0,WSSV,WSSV-26-img-3,True,0.036865234375,1174.25,1249.75,0.591796875,1386.75,1454.25,0.693603515625
12148.5,0.002896428108215332,91.0,133.5,1,WSSV,WSSV-26-img-3.jpg,0.04443359375,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-3.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-3.txt,3,0,WSSV,WSSV-26-img-3,True,0.065185546875,1139.25,1272.75,0.5888671875,1481.0,1572.0,0.745361328125
3330.0,0.0007939338684082031,60.0,55.5,1,WSSV,WSSV-26-img-3.jpg,0.029296875,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-3.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-3.txt,4,0,WSSV,WSSV-26-img-3,True,0.027099609375,980.75,1036.25,0.492431640625,1548.0,1608.0,0.7705078125
10536.75,0.0025121569633483887,111.5,94.5,1,WSSV,WSSV-26-img-3.jpg,0.054443359375,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-3.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-3.txt,5,0,WSSV,WSSV-26-img-3,True,0.046142578125,1040.25,1134.75,0.531005859375,1543.75,1655.25,0.781005859375
2276.5,0.000542759895324707,29.0,78.5,1,WSSV,WSSV-26-img-3.jpg,0.01416015625,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-3.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-3.txt,6,0,WSSV,WSSV-26-img-3,True,0.038330078125,1141.25,1219.75,0.576416015625,1608.5,1637.5,0.79248046875
1423.75,0.0003394484519958496,42.5,33.5,1,WSSV,WSSV-26-img-3.jpg,0.020751953125,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-3.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-3.txt,7,0,WSSV,WSSV-26-img-3,True,0.016357421875,765.75,799.25,0.382080078125,1590.25,1632.75,0.786865234375
3360.0,0.00080108642578125,48.0,70.0,1,WSSV,WSSV-26-img-3.jpg,0.0234375,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-26-img-3.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-26-img-3.txt,8,0,WSSV,WSSV-26-img-3,True,0.0341796875,817.0,887.0,0.416015625,1602.0,1650.0,0.7939453125
61267.5,0.01460731029510498,389.0,157.5,1,WSSV,WSSV-27-img-1.jpg,0.18994140625,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-27-img-1.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-27-img-1.txt,1,0,WSSV,WSSV-27-img-1,True,0.076904296875,642.25,799.75,0.35205078125,837.0,1226.0,0.503662109375
12636.0,0.0030126571655273438,104.0,121.5,1,WSSV,WSSV-27-img-1.jpg,0.05078125,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/images/WSSV-27-img-1.jpg,2048,2048,True,/home/drnguyenvinh/notebooks/shrimp_dataset_eda_label_model_analysis_v1/kaggle_raw/shrimpdiseaseimagebd/ShrimpDiseaseImageBD An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases in Bangladesh/Root/Annotated Diseased Shrimp Images/Annotated Diseased Shrimp Images/2. WSSV/labels/WSSV-27-img-1.txt,2,0,WSSV,WSSV-27-img-1,True,0.059326171875,677.25,798.75,0.3603515625,1237.5,1341.5,0.629638671875
