"rel_path","filename","class_dir","class_name","label","md5","split"
"1. Healthy/Healthy-77-img-1_nobg.png","Healthy-77-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-77-img-2_nobg.png","Healthy-77-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-77-img-3_nobg.png","Healthy-77-img-3_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-78-img-1_nobg.png","Healthy-78-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-78-img-2_nobg.png","Healthy-78-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-78-img-3_nobg.png","Healthy-78-img-3_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-79-img-1_nobg.png","Healthy-79-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-8-img-1_nobg.png","Healthy-8-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-8-img-3_nobg.png","Healthy-8-img-3_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-81-img-1_nobg.png","Healthy-81-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-82-img-1_nobg.png","Healthy-82-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-82-img-2_nobg.png","Healthy-82-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-82-img-3_nobg.png","Healthy-82-img-3_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-83-img-1_nobg.png","Healthy-83-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-83-img-2_nobg.png","Healthy-83-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-83-img-3_nobg.png","Healthy-83-img-3_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-84-img-1_nobg.png","Healthy-84-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-84-img-2_nobg.png","Healthy-84-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-84-img-3_nobg.png","Healthy-84-img-3_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-86-img-1_nobg.png","Healthy-86-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-86-img-2_nobg.png","Healthy-86-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-87-img-1_nobg.png","Healthy-87-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-87-img-2_nobg.png","Healthy-87-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-87-img-3_nobg.png","Healthy-87-img-3_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-89-img-1_nobg.png","Healthy-89-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-89-img-2_nobg.png","Healthy-89-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-9-img-1_nobg.png","Healthy-9-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-9-img-2_nobg.png","Healthy-9-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-9-img-3_nobg.png","Healthy-9-img-3_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-90-img-1_nobg.png","Healthy-90-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-90-img-2_nobg.png","Healthy-90-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-90-img-3_nobg.png","Healthy-90-img-3_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-91-img-1_nobg.png","Healthy-91-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-91-img-2_nobg.png","Healthy-91-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-91-img-3_nobg.png","Healthy-91-img-3_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-92-img-2_nobg.png","Healthy-92-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-92-img-3_nobg.png","Healthy-92-img-3_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-93-img-1_nobg.png","Healthy-93-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-94-img-2_nobg.png","Healthy-94-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-94-img-3_nobg.png","Healthy-94-img-3_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-95-img-1_nobg.png","Healthy-95-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-95-img-2_nobg.png","Healthy-95-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-95-img-3_nobg.png","Healthy-95-img-3_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-96-img-1_nobg.png","Healthy-96-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-97-img-1_nobg.png","Healthy-97-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-97-img-2_nobg.png","Healthy-97-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-98-img-1_nobg.png","Healthy-98-img-1_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-98-img-2_nobg.png","Healthy-98-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-98-img-3_nobg.png","Healthy-98-img-3_nobg.png","1. Healthy","Healthy","0","","train"
"1. Healthy/Healthy-99-img-2_nobg.png","Healthy-99-img-2_nobg.png","1. Healthy","Healthy","0","","train"
"2. BG/BG-1-img-2_nobg.png","BG-1-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-1-img-3_nobg.png","BG-1-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-10-img-1_nobg.png","BG-10-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-10-img-2_nobg.png","BG-10-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-10-img-3_nobg.png","BG-10-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-11-img-1_nobg.png","BG-11-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-11-img-2_nobg.png","BG-11-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-11-img-3_nobg.png","BG-11-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-12-img-2_nobg.png","BG-12-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-12-img-3_nobg.png","BG-12-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-13-img-2_nobg.png","BG-13-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-13-img-3_nobg.png","BG-13-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-15-img-1_nobg.png","BG-15-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-15-img-2_nobg.png","BG-15-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-17-img-1_nobg.png","BG-17-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-18-img-1_nobg.png","BG-18-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-2-img-1_nobg.png","BG-2-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-2-img-2_nobg.png","BG-2-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-2-img-3_nobg.png","BG-2-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-20-img-1_nobg.png","BG-20-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-20-img-2_nobg.png","BG-20-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-21-img-2_nobg.png","BG-21-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-21-img-3_nobg.png","BG-21-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-22-img-1_nobg.png","BG-22-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-23-img-1_nobg.png","BG-23-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-23-img-2_nobg.png","BG-23-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-23-img-3_nobg.png","BG-23-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-24-img-1_nobg.png","BG-24-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-24-img-3_nobg.png","BG-24-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-25-img-1_nobg.png","BG-25-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-25-img-2_nobg.png","BG-25-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-25-img-3_nobg.png","BG-25-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-26-img-1_nobg.png","BG-26-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-27-img-1_nobg.png","BG-27-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-27-img-2_nobg.png","BG-27-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-28-img-2_nobg.png","BG-28-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-29-img-1_nobg.png","BG-29-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-29-img-2_nobg.png","BG-29-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-3-img-1_nobg.png","BG-3-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-3-img-2_nobg.png","BG-3-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-30-img-1_nobg.png","BG-30-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-30-img-2_nobg.png","BG-30-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-31-img-1_nobg.png","BG-31-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-31-img-2_nobg.png","BG-31-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-31-img-3_nobg.png","BG-31-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-33-img-1_nobg.png","BG-33-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-34-img-1_nobg.png","BG-34-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-34-img-2_nobg.png","BG-34-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-34-img-3_nobg.png","BG-34-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-35-img-1_nobg.png","BG-35-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-35-img-3_nobg.png","BG-35-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-36-img-1_nobg.png","BG-36-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-36-img-2_nobg.png","BG-36-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-36-img-3_nobg.png","BG-36-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-37-img-1_nobg.png","BG-37-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-37-img-2_nobg.png","BG-37-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-38-img-1_nobg.png","BG-38-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-38-img-2_nobg.png","BG-38-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-38-img-3_nobg.png","BG-38-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-39-img-1_nobg.png","BG-39-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-39-img-2_nobg.png","BG-39-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-39-img-3_nobg.png","BG-39-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-4-img-1_nobg.png","BG-4-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-4-img-2_nobg.png","BG-4-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-40-img-2_nobg.png","BG-40-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-40-img-3_nobg.png","BG-40-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-41-img-3_nobg.png","BG-41-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-43-img-1_nobg.png","BG-43-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-43-img-3_nobg.png","BG-43-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-44-img-1_nobg.png","BG-44-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-45-img-2_nobg.png","BG-45-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-45-img-3_nobg.png","BG-45-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-46-img-1_nobg.png","BG-46-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-46-img-2_nobg.png","BG-46-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-47-img-2_nobg.png","BG-47-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-47-img-3_nobg.png","BG-47-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-48-img-1_nobg.png","BG-48-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-48-img-2_nobg.png","BG-48-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-48-img-3_nobg.png","BG-48-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-49-img-1_nobg.png","BG-49-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-49-img-2_nobg.png","BG-49-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-5-img-1_nobg.png","BG-5-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-50-img-1_nobg.png","BG-50-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-51-img-2_nobg.png","BG-51-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-52-img-1_nobg.png","BG-52-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-52-img-3_nobg.png","BG-52-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-53-img-2_nobg.png","BG-53-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-54-img-2_nobg.png","BG-54-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-55-img-1_nobg.png","BG-55-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-55-img-2_nobg.png","BG-55-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-55-img-3_nobg.png","BG-55-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-56-img-1_nobg.png","BG-56-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-56-img-2_nobg.png","BG-56-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-56-img-3_nobg.png","BG-56-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-57-img-1_nobg.png","BG-57-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-58-img-2_nobg.png","BG-58-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-58-img-3_nobg.png","BG-58-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-59-img-2_nobg.png","BG-59-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-59-img-3_nobg.png","BG-59-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-6-img-1_nobg.png","BG-6-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-60-img-1_nobg.png","BG-60-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-61-img-1_nobg.png","BG-61-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-61-img-2_nobg.png","BG-61-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-61-img-3_nobg.png","BG-61-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-62-img-1_nobg.png","BG-62-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-62-img-2_nobg.png","BG-62-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-63-img-2_nobg.png","BG-63-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-64-img-2_nobg.png","BG-64-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-65-img-1_nobg.png","BG-65-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-66-img-1_nobg.png","BG-66-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-66-img-3_nobg.png","BG-66-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-67-img-1_nobg.png","BG-67-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-67-img-2_nobg.png","BG-67-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-67-img-3_nobg.png","BG-67-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-68-img-1_nobg.png","BG-68-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-68-img-2_nobg.png","BG-68-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-69-img-1_nobg.png","BG-69-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-69-img-3_nobg.png","BG-69-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-7-img-1_nobg.png","BG-7-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-7-img-2_nobg.png","BG-7-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-70-img-1_nobg.png","BG-70-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-70-img-2_nobg.png","BG-70-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-70-img-3_nobg.png","BG-70-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-71-img-2_nobg.png","BG-71-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-72-img-1_nobg.png","BG-72-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-72-img-3_nobg.png","BG-72-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-73-img-1_nobg.png","BG-73-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-73-img-2_nobg.png","BG-73-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-73-img-3_nobg.png","BG-73-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-74-img-1_nobg.png","BG-74-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-74-img-3_nobg.png","BG-74-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-75-img-1_nobg.png","BG-75-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-75-img-2_nobg.png","BG-75-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-75-img-3_nobg.png","BG-75-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-8-img-1_nobg.png","BG-8-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-8-img-3_nobg.png","BG-8-img-3_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-9-img-1_nobg.png","BG-9-img-1_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-9-img-2_nobg.png","BG-9-img-2_nobg.png","2. BG","BG","1","","train"
"2. BG/BG-9-img-3_nobg.png","BG-9-img-3_nobg.png","2. BG","BG","1","","train"
"3. WSSV/WSSV-1-img-2_nobg.png","WSSV-1-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-1-img-3_nobg.png","WSSV-1-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-10-img-1_nobg.png","WSSV-10-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-10-img-3_nobg.png","WSSV-10-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-100-img-1_nobg.png","WSSV-100-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-100-img-3_nobg.png","WSSV-100-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-102-img-2_nobg.png","WSSV-102-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-103-img-2_nobg.png","WSSV-103-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-103-img-3_nobg.png","WSSV-103-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-104-img-1_nobg.png","WSSV-104-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-104-img-2_nobg.png","WSSV-104-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-105-img-2_nobg.png","WSSV-105-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-105-img-3_nobg.png","WSSV-105-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-106-img-1_nobg.png","WSSV-106-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-106-img-2_nobg.png","WSSV-106-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-106-img-3_nobg.png","WSSV-106-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-108-img-1_nobg.png","WSSV-108-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-108-img-3_nobg.png","WSSV-108-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-109-img-1_nobg.png","WSSV-109-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-109-img-3_nobg.png","WSSV-109-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-11-img-2_nobg.png","WSSV-11-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-11-img-3_nobg.png","WSSV-11-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-110-img-1_nobg.png","WSSV-110-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-111-img-1_nobg.png","WSSV-111-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-111-img-3_nobg.png","WSSV-111-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-112-img-1_nobg.png","WSSV-112-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-112-img-3_nobg.png","WSSV-112-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-113-img-3_nobg.png","WSSV-113-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-114-img-1_nobg.png","WSSV-114-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-114-img-2_nobg.png","WSSV-114-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-115-img-1_nobg.png","WSSV-115-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-115-img-2_nobg.png","WSSV-115-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-115-img-3_nobg.png","WSSV-115-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-116-img-2_nobg.png","WSSV-116-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-117-img-1_nobg.png","WSSV-117-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-118-img-2_nobg.png","WSSV-118-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-118-img-3_nobg.png","WSSV-118-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-12-img-1_nobg.png","WSSV-12-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-13-img-1_nobg.png","WSSV-13-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-13-img-3_nobg.png","WSSV-13-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-14-img-1_nobg.png","WSSV-14-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-14-img-2_nobg.png","WSSV-14-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-14-img-3_nobg.png","WSSV-14-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-15-img-1_nobg.png","WSSV-15-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-15-img-2_nobg.png","WSSV-15-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-15-img-3_nobg.png","WSSV-15-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-16-img-1_nobg.png","WSSV-16-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-16-img-2_nobg.png","WSSV-16-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-16-img-3_nobg.png","WSSV-16-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-17-img-1_nobg.png","WSSV-17-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-17-img-2_nobg.png","WSSV-17-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-17-img-3_nobg.png","WSSV-17-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-18-img-1_nobg.png","WSSV-18-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-18-img-3_nobg.png","WSSV-18-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-19-img-2_nobg.png","WSSV-19-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-19-img-3_nobg.png","WSSV-19-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-2-img-3_nobg.png","WSSV-2-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-20-img-1_nobg.png","WSSV-20-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-20-img-2_nobg.png","WSSV-20-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-21-img-2_nobg.png","WSSV-21-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-21-img-3_nobg.png","WSSV-21-img-3_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-22-img-1_nobg.png","WSSV-22-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-22-img-2_nobg.png","WSSV-22-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-23-img-1_nobg.png","WSSV-23-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-23-img-2_nobg.png","WSSV-23-img-2_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-24-img-1_nobg.png","WSSV-24-img-1_nobg.png","3. WSSV","WSSV","2","","train"
"3. WSSV/WSSV-24-img-2_nobg.png","WSSV-24-img-2_nobg.png","3. WSSV","WSSV","2","","train"
